# Population fc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
80132	fc	fl	NC_036858.1	3099044	-0.13475	0.00604	0.00000	0.15849	0.18563	0.00000	0.49856	0.29661	0.00000
80138	fc	fl	NC_036858.1	3140308	0.02023	-0.00495	0.00000	0.00895	0.15122	0.00000	0.06778	0.26659	0.00000
80149	fc	fl	NC_036858.1	3286180	0.03448	-0.06085	0.00000	0.01639	0.04918	0.00000	0.07216	0.17225	0.00000
80158	fc	fl	NC_036858.1	3398940	-0.33141	-0.12427	0.00000	-0.02315	0.00682	0.00000	0.18896	0.16062	0.00000
80181	fc	fl	NC_036858.1	3694082	-0.14373	-0.19606	0.00000	-0.06058	-0.05414	0.00000	0.31394	0.35826	0.00000
80189	fc	fl	NC_036858.1	3754096	-0.19277	-0.20710	0.00000	-0.06244	-0.05601	0.00000	0.41597	0.36522	0.00000
80198	fc	fl	NC_036858.1	3930582	-0.30914	0.00000	0.00000	-0.04603	0.00000	0.00000	0.24318	0.00000	0.00000
80199	fc	fl	NC_036858.1	3930582	-0.33197	-0.23467	0.00000	-0.01955	-0.07823	0.00000	0.53875	0.25105	0.00000
80206	fc	fl	NC_036858.1	4070110	-0.13932	-0.23763	0.00000	-0.00950	-0.10915	0.00000	0.01397	0.12414	0.00000
80207	fc	fl	NC_036858.1	4070106	-0.09375	-0.23763	0.00000	-0.05150	-0.10915	0.00000	-0.05459	0.12415	0.00000
80211	fc	fl	NC_036858.1	4112526	-0.37064	-0.23024	0.00000	-0.41794	-0.10393	0.00000	-0.01754	0.11221	0.00000
80226	fc	fl	NC_036858.1	4286496	-0.32847	-0.13497	0.00000	-0.03662	0.00879	0.00000	0.04834	0.21160	0.00000
80231	fc	fl	NC_036858.1	4310478	-0.28655	-0.10959	0.00000	-0.04220	0.03335	0.00000	0.17536	0.23569	0.00000
80236	fc	fl	NC_036858.1	4431257	-0.20603	0.01544	0.00000	-0.06038	0.14175	0.00000	0.33404	0.33697	0.00000
80237	fc	fl	NC_036858.1	4431208	-0.24036	0.01540	0.00000	-0.05580	0.14171	0.00000	0.41327	0.33694	0.00000
80238	fc	fl	NC_036858.1	4455981	-0.16534	0.03538	0.00000	-0.11497	0.15788	0.00000	-0.12585	0.35210	0.00000
80241	fc	fl	NC_036858.1	4528837	0.05512	0.07760	0.00000	0.04459	0.18958	0.00000	0.09552	0.38686	0.00000
80244	fc	fl	NC_036858.1	4539380	1.00000	0.08125	0.00000	1.00000	0.19184	0.00000	0.92224	0.39039	0.00000
80247	fc	fl	NC_036858.1	4559039	0.85143	0.08647	0.00000	0.91364	0.19454	0.00000	0.96112	0.39625	0.00000
80248	fc	fl	NC_036858.1	4559106	-0.33216	0.08648	0.00000	-0.01813	0.19454	0.00000	0.36143	0.39627	0.00000
80258	fc	fl	NC_036858.1	4610742	-0.50000	0.09096	0.00000	0.00000	0.19217	0.00000	0.64686	0.40784	0.00000
80265	fc	fl	NC_036858.1	4634651	-0.13985	0.08874	0.00000	-0.00884	0.18627	0.00000	0.07749	0.41151	0.00000
80267	fc	fl	NC_036858.1	4655771	0.06840	0.08505	0.00000	0.05667	0.17890	0.00000	0.35583	0.41427	0.00000
80278	fc	fl	NC_036858.1	4703721	-0.06883	0.07288	0.00000	-0.00811	0.15617	0.00000	0.50389	0.42015	0.00000
80289	fc	fl	NC_036858.1	4813993	-0.15140	0.05749	0.00000	-0.05972	0.09939	0.00000	0.53125	0.44246	0.00000
80290	fc	fl	NC_036858.1	4813871	-0.12150	0.05748	0.00000	-0.01839	0.09943	0.00000	0.09767	0.44243	0.00000
80306	fc	fl	NC_036858.1	4956844	0.85139	0.12239	0.00000	0.32315	0.10395	0.00000	0.67240	0.47216	0.00000
80313	fc	fl	NC_036858.1	4977605	-0.33172	0.13584	0.00000	-0.02120	0.11327	0.00000	0.53815	0.46957	0.00000
80329	fc	fl	NC_036858.1	5185394	-0.11429	0.18171	0.00000	-0.12284	0.19873	0.00000	-0.12202	0.35265	0.00000
80334	fc	fl	NC_036858.1	5246463	1.00000	0.15503	0.00000	1.00000	0.18952	0.00000	1.00000	0.32532	0.00000
80340	fc	fl	NC_036858.1	5330220	-0.02128	0.12030	0.00000	-0.01408	0.17503	0.00000	0.34625	0.30270	0.00000
80345	fc	fl	NC_036858.1	5387184	-0.29095	0.11617	0.00000	-0.03903	0.18386	0.00000	0.34846	0.30582	0.00000
80348	fc	fl	NC_036858.1	5403086	0.03356	0.11982	0.00000	0.01577	0.19120	0.00000	0.11739	0.31074	0.00000
80353	fc	fl	NC_036858.1	5435196	-0.02724	0.13456	0.00000	-0.00892	0.21383	0.00000	-0.09060	0.32662	0.00000
80354	fc	fl	NC_036858.1	5435144	-0.08981	0.13452	0.00000	-0.01569	0.21379	0.00000	0.06284	0.32659	0.00000
80370	fc	fl	NC_036858.1	5604463	0.71527	0.32240	0.00000	1.00000	0.44060	0.00000	1.00000	0.52107	0.00000
80374	fc	fl	NC_036858.1	5633017	0.88858	0.34293	0.00000	1.00000	0.46410	0.00000	1.00000	0.54449	0.00000
80397	fc	fl	NC_036858.1	5799708	-0.06946	0.16148	0.00000	-0.03938	0.26585	0.00000	0.33707	0.36490	0.00000
80410	fc	fl	NC_036858.1	5911643	-0.13985	0.01072	0.00000	-0.00884	0.10728	0.00000	0.00462	0.19246	0.00000
80416	fc	fl	NC_036858.1	5954048	0.13402	-0.00886	0.00000	0.09353	0.08776	0.00000	0.08624	0.16593	0.00000
80418	fc	fl	NC_036858.1	5989767	-0.33100	-0.00954	0.00000	-0.02550	0.08749	0.00000	0.05152	0.16205	0.00000
80437	fc	fl	NC_036858.1	6276399	0.08879	0.15457	0.00000	0.07617	0.18883	0.00000	0.49318	0.28398	0.00000
80438	fc	fl	NC_036858.1	6276738	0.79936	0.15446	0.00000	0.86746	0.18867	0.00000	0.79211	0.28381	0.00000
80447	fc	fl	NC_036858.1	6420775	-0.08527	0.12356	0.00000	-0.01597	0.14760	0.00000	0.06133	0.23671	0.00000
80450	fc	fl	NC_036858.1	6434095	-0.13649	0.12456	0.00000	-0.01216	0.14792	0.00000	-0.09794	0.23715	0.00000
80451	fc	fl	NC_036858.1	6433971	-0.33141	0.12455	0.00000	-0.02315	0.14791	0.00000	0.18896	0.23714	0.00000
80452	fc	fl	NC_036858.1	6443133	0.31818	0.12614	0.00000	0.02672	0.14878	0.00000	-0.00000	0.23818	0.00000
80453	fc	fl	NC_036858.1	6443192	-0.08750	0.12615	0.00000	-0.00476	0.14878	0.00000	0.03639	0.23819	0.00000
80458	fc	fl	NC_036858.1	6477460	0.01701	0.13380	0.00000	0.00736	0.15486	0.00000	0.01151	0.24544	0.00000
80466	fc	fl	NC_036858.1	6530434	0.08507	0.15633	0.00000	0.10220	0.17492	0.00000	0.81398	0.26881	0.00000
80471	fc	fl	NC_036858.1	6578055	1.00000	0.18688	0.00000	1.00000	0.20326	0.00000	1.00000	0.30117	0.00000
80504	fc	fl	NC_036858.1	7067099	0.30175	-0.04654	0.00000	0.02630	-0.00513	0.00000	-0.00000	0.13985	0.00000
80515	fc	fl	NC_036858.1	7119736	-0.33216	-0.06896	0.00000	-0.01813	-0.00896	0.00000	0.53925	0.13074	0.00000
80527	fc	fl	NC_036858.1	7170902	-0.08750	-0.08864	0.00000	-0.00476	-0.01279	0.00000	0.00443	0.12000	0.00000
80539	fc	fl	NC_036858.1	7274405	-0.08635	-0.11926	0.00000	-0.00533	-0.01959	0.00000	0.00589	0.09964	0.00000
80546	fc	fl	NC_036858.1	7301636	-0.26692	-0.12503	0.00000	-0.08954	-0.02091	0.00000	0.22730	0.09610	0.00000
80547	fc	fl	NC_036858.1	7311758	-0.11783	-0.12693	0.00000	-0.02128	-0.02133	0.00000	-0.08159	0.09509	0.00000
80564	fc	fl	NC_036858.1	7456715	-0.14027	-0.14231	0.00000	-0.00827	-0.02275	0.00000	0.17801	0.10036	0.00000
80612	fc	fl	NC_036858.1	8061405	-0.14061	0.10400	0.00000	-0.00776	0.22477	0.00000	0.07937	0.29912	0.00000
80613	fc	fl	NC_036858.1	8065958	-0.13985	0.10499	0.00000	-0.00884	0.22597	0.00000	-0.00694	0.30181	0.00000
80630	fc	fl	NC_036858.1	8137961	0.85143	0.10436	0.00000	0.91364	0.23030	0.00000	0.96112	0.34007	0.00000
80648	fc	fl	NC_036858.1	8375255	-0.33197	-0.01092	0.00000	-0.01955	0.09076	0.00000	0.35475	0.31230	0.00000
80651	fc	fl	NC_036858.1	8380192	-0.33216	-0.01096	0.00000	-0.01813	0.08900	0.00000	0.53925	0.31045	0.00000
80658	fc	fl	NC_036858.1	8407437	0.32613	-0.00860	0.00000	0.32613	0.08118	0.00000	0.26047	0.30034	0.00000
80660	fc	fl	NC_036858.1	8426528	-0.06071	-0.00453	0.00000	-0.00721	0.07750	0.00000	0.00284	0.29341	0.00000
80664	fc	fl	NC_036858.1	8478103	-0.09317	0.01517	0.00000	-0.04875	0.07476	0.00000	0.31947	0.27579	0.00000
80665	fc	fl	NC_036858.1	8478187	0.08879	0.01521	0.00000	0.07617	0.07477	0.00000	0.49318	0.27576	0.00000
80673	fc	fl	NC_036858.1	8616144	0.31818	0.10678	0.00000	0.02672	0.11947	0.00000	-0.00000	0.25528	0.00000
80680	fc	fl	NC_036858.1	8691262	-0.06329	0.15607	0.00000	-0.00705	0.16970	0.00000	0.00246	0.27990	0.00000
80687	fc	fl	NC_036858.1	8772826	-0.33172	0.17679	0.00000	-0.02120	0.20882	0.00000	0.22667	0.32563	0.00000
80688	fc	fl	NC_036858.1	8772843	1.00000	0.17679	0.00000	1.00000	0.20882	0.00000	1.00000	0.32564	0.00000
80700	fc	fl	NC_036858.1	8990988	-0.37931	0.02980	0.00000	-0.43369	0.08094	0.00000	0.28393	0.28395	0.00000
80704	fc	fl	NC_036858.1	9099079	0.40299	-0.00843	0.00000	0.42408	0.04645	0.00000	0.29668	0.20388	0.00000
80707	fc	fl	NC_036858.1	9099550	0.12953	-0.00847	0.00000	0.06925	0.04640	0.00000	0.21525	0.20357	0.00000
80711	fc	fl	NC_036858.1	9152219	-0.33172	-0.01021	0.00000	-0.02120	0.04210	0.00000	0.35921	0.17070	0.00000
80720	fc	fl	NC_036858.1	9209763	-0.08699	-0.00567	0.00000	-0.00885	0.03763	0.00000	0.00142	0.13668	0.00000
80732	fc	fl	NC_036858.1	9289394	-0.08699	0.01104	0.00000	-0.00503	0.02939	0.00000	0.00508	0.09306	0.00000
80736	fc	fl	NC_036858.1	9365247	0.28440	0.03853	0.00000	0.02581	0.02281	0.00000	-0.01211	0.05913	0.00000
80779	fc	fl	NC_036858.1	10001039	0.09909	0.14876	0.00000	0.04882	0.08331	0.00000	0.10158	0.06522	0.00000
80783	fc	fl	NC_036858.1	10009113	0.01254	0.15101	0.00000	0.00526	0.08499	0.00000	-0.00073	0.06679	0.00000
80784	fc	fl	NC_036858.1	10009208	-0.03896	0.15104	0.00000	-0.01167	0.08501	0.00000	-0.04651	0.06681	0.00000
80803	fc	fl	NC_036858.1	10121477	0.53433	0.17257	0.00000	0.13269	0.11130	0.00000	0.06847	0.10111	0.00000
80809	fc	fl	NC_036858.1	10154237	0.50549	0.17275	0.00000	0.59621	0.11815	0.00000	0.27279	0.11383	0.00000
80823	fc	fl	NC_036858.1	10250745	-0.09292	0.16858	0.00000	-0.04798	0.14713	0.00000	0.34913	0.16797	0.00000
80824	fc	fl	NC_036858.1	10250789	0.08683	0.16859	0.00000	0.05153	0.14715	0.00000	0.00855	0.16800	0.00000
80829	fc	fl	NC_036858.1	10304842	-0.00330	0.17385	0.00000	-0.00127	0.17599	0.00000	-0.06600	0.21402	0.00000
80839	fc	fl	NC_036858.1	10346644	0.18182	0.18514	0.00000	0.18182	0.20555	0.00000	0.11043	0.25759	0.00000
80845	fc	fl	NC_036858.1	10446512	-0.14061	0.22563	0.00000	-0.00776	0.28322	0.00000	0.07937	0.37418	0.00000
80853	fc	fl	NC_036858.1	10486686	1.00000	0.24006	0.00000	1.00000	0.30905	0.00000	1.00000	0.41887	0.00000
80857	fc	fl	NC_036858.1	10508668	0.61624	0.24445	0.00000	0.62942	0.31842	0.00000	0.64134	0.43978	0.00000
80861	fc	fl	NC_036858.1	10534682	-0.33141	0.24883	0.00000	-0.02315	0.32550	0.00000	0.53744	0.46286	0.00000
80885	fc	fl	NC_036858.1	10843420	-0.36842	0.16319	0.00000	-0.40833	0.13265	0.00000	0.25478	0.46592	0.00000
80890	fc	fl	NC_036858.1	10861425	-0.14373	0.17431	0.00000	-0.06058	0.14292	0.00000	0.53113	0.46156	0.00000
80907	fc	fl	NC_036858.1	10962853	0.52542	0.20789	0.00000	0.06874	0.19412	0.00000	0.21053	0.42262	0.00000
80908	fc	fl	NC_036858.1	10963349	0.94262	0.20796	0.00000	1.00000	0.19434	0.00000	1.00000	0.42236	0.00000
80912	fc	fl	NC_036858.1	10982238	-0.09292	0.20969	0.00000	-0.04798	0.20243	0.00000	0.43963	0.41217	0.00000
80932	fc	fl	NC_036858.1	11142244	-0.13649	0.20447	0.00000	-0.01216	0.24240	0.00000	-0.09769	0.32383	0.00000
80933	fc	fl	NC_036858.1	11142141	0.60732	0.20445	0.00000	0.78869	0.24238	0.00000	0.79855	0.32387	0.00000
80937	fc	fl	NC_036858.1	11143029	-0.13932	0.20459	0.00000	-0.00950	0.24259	0.00000	0.07631	0.32358	0.00000
80938	fc	fl	NC_036858.1	11160887	-0.33043	0.20808	0.00000	-0.02838	0.24696	0.00000	0.20538	0.31852	0.00000
80946	fc	fl	NC_036858.1	11191915	-0.16854	0.21699	0.00000	-0.18278	0.25516	0.00000	-0.17733	0.31288	0.00000
80959	fc	fl	NC_036858.1	11296125	0.63303	0.25853	0.00000	0.73404	0.28124	0.00000	0.45521	0.31372	0.00000
80960	fc	fl	NC_036858.1	11295885	0.22832	0.25845	0.00000	0.04149	0.28121	0.00000	0.18519	0.31370	0.00000
80961	fc	fl	NC_036858.1	11299174	0.66412	0.25951	0.00000	0.76390	0.28169	0.00000	0.81974	0.31390	0.00000
80969	fc	fl	NC_036858.1	11380826	1.00000	0.26791	0.00000	1.00000	0.27957	0.00000	1.00000	0.31227	0.00000
80971	fc	fl	NC_036858.1	11382740	0.28440	0.26754	0.00000	0.02581	0.27908	0.00000	0.07534	0.31199	0.00000
80972	fc	fl	NC_036858.1	11382828	-0.10692	0.26753	0.00000	-0.01508	0.27905	0.00000	-0.04247	0.31197	0.00000
80982	fc	fl	NC_036858.1	11464222	-0.32964	0.21709	0.00000	-0.03198	0.22993	0.00000	0.09218	0.28048	0.00000
80994	fc	fl	NC_036858.1	11633868	-0.25373	-0.04950	0.00000	-0.06137	-0.01107	0.00000	-0.01883	0.12417	0.00000
80999	fc	fl	NC_036858.1	11657227	-0.09602	-0.07785	0.00000	-0.09739	-0.03563	0.00000	0.00984	0.10829	0.00000
81000	fc	fl	NC_036858.1	11657288	-0.37393	-0.07792	0.00000	-0.42661	-0.03568	0.00000	0.05429	0.10825	0.00000
81014	fc	fl	NC_036858.1	11868610	0.00233	-0.09873	0.00000	0.00062	-0.02027	0.00000	0.02135	0.13589	0.00000
81017	fc	fl	NC_036858.1	11883186	-0.06071	-0.09118	0.00000	-0.00721	-0.01074	0.00000	0.01050	0.14491	0.00000
81022	fc	fl	NC_036858.1	11936931	-0.33141	-0.05626	0.00000	-0.02315	0.02889	0.00000	0.53744	0.18074	0.00000
81045	fc	fl	NC_036858.1	12176360	1.00000	0.11336	0.00000	1.00000	0.18348	0.00000	0.94098	0.25097	0.00000
81046	fc	fl	NC_036858.1	12176409	-0.00840	0.11335	0.00000	-0.00313	0.18347	0.00000	0.06073	0.25095	0.00000
81061	fc	fl	NC_036858.1	12310485	-0.13985	0.03673	0.00000	-0.00884	0.12122	0.00000	0.07749	0.18704	0.00000
81062	fc	fl	NC_036858.1	12310364	-0.13932	0.03681	0.00000	-0.00950	0.12129	0.00000	0.01397	0.18710	0.00000
81076	fc	fl	NC_036858.1	12469443	-0.19277	-0.02598	0.00000	-0.06244	0.05766	0.00000	0.15726	0.17122	0.00000
81091	fc	fl	NC_036858.1	12602460	0.28455	0.01259	0.00000	0.26718	0.06137	0.00000	0.19054	0.23136	0.00000
81106	fc	fl	NC_036858.1	12712481	-0.09292	0.05340	0.00000	-0.04798	0.07827	0.00000	0.53928	0.25293	0.00000
81111	fc	fl	NC_036858.1	12737043	-0.15596	0.06493	0.00000	-0.06379	0.08518	0.00000	0.03894	0.25282	0.00000
81119	fc	fl	NC_036858.1	12895685	-0.14061	0.15610	0.00000	-0.00776	0.16130	0.00000	0.07937	0.26524	0.00000
81124	fc	fl	NC_036858.1	12932267	0.71480	0.17861	0.00000	0.60391	0.18687	0.00000	0.68939	0.27941	0.00000
81125	fc	fl	NC_036858.1	12932286	0.19502	0.17862	0.00000	0.01328	0.18688	0.00000	0.00000	0.27942	0.00000
81134	fc	fl	NC_036858.1	13017364	-0.13772	0.23661	0.00000	-0.02009	0.26296	0.00000	0.03743	0.33987	0.00000
81135	fc	fl	NC_036858.1	13017406	-0.17647	0.23664	0.00000	-0.06383	0.26301	0.00000	0.20273	0.33992	0.00000
81142	fc	fl	NC_036858.1	13095418	0.76781	0.31246	0.00000	0.83964	0.37303	0.00000	0.70443	0.44253	0.00000
81148	fc	fl	NC_036858.1	13189220	0.44404	0.42866	0.00000	0.52133	0.54955	0.00000	0.79042	0.60755	0.00000
81157	fc	fl	NC_036858.1	13330914	0.55828	0.52702	0.00000	0.79294	0.71158	0.00000	0.90987	0.74040	0.00000
81158	fc	fl	NC_036858.1	13331073	0.70328	0.52705	0.00000	0.82314	0.71162	0.00000	0.87173	0.74041	0.00000
81160	fc	fl	NC_036858.1	13350924	0.48099	0.53099	0.00000	0.89912	0.71631	0.00000	0.68454	0.74060	0.00000
81187	fc	fl	NC_036858.1	13627128	-0.08750	0.50966	0.00000	-0.00476	0.59517	0.00000	-0.00000	0.59594	0.00000
81188	fc	fl	NC_036858.1	13627051	1.00000	0.50963	0.00000	1.00000	0.59515	0.00000	1.00000	0.59593	0.00000
81192	fc	fl	NC_036858.1	13660937	-0.05389	0.52289	0.00000	-0.00736	0.60496	0.00000	0.01434	0.60346	0.00000
81198	fc	fl	NC_036858.1	13708639	0.73498	0.54452	0.00000	0.90937	0.62461	0.00000	0.91407	0.61870	0.00000
81199	fc	fl	NC_036858.1	13708589	0.61731	0.54450	0.00000	0.67920	0.62459	0.00000	0.69565	0.61869	0.00000
81203	fc	fl	NC_036858.1	13753088	0.80024	0.56271	0.00000	0.90235	0.64297	0.00000	0.91199	0.63107	0.00000
81212	fc	fl	NC_036858.1	13798920	0.85321	0.57234	0.00000	0.90772	0.65431	0.00000	0.91500	0.63448	0.00000
81217	fc	fl	NC_036858.1	13904736	1.00000	0.50428	0.00000	1.00000	0.60047	0.00000	0.59920	0.56616	0.00000
81229	fc	fl	NC_036858.1	14039276	-0.33043	0.19463	0.00000	-0.02838	0.32000	0.00000	0.06827	0.30890	0.00000
81235	fc	fl	NC_036858.1	14103704	-0.14061	0.07898	0.00000	-0.00776	0.20840	0.00000	0.07937	0.21672	0.00000
81247	fc	fl	NC_036858.1	14181060	0.39525	0.00908	0.00000	0.45936	0.13350	0.00000	0.40402	0.15841	0.00000
81250	fc	fl	NC_036858.1	14239035	-0.11926	-0.01849	0.00000	-0.01453	0.10194	0.00000	-0.01351	0.14124	0.00000
81261	fc	fl	NC_036858.1	14364254	-0.08699	-0.08693	0.00000	-0.00503	0.04182	0.00000	-0.00000	0.14813	0.00000
81267	fc	fl	NC_036858.1	14504195	-0.29461	-0.16114	0.00000	-0.03628	-0.00566	0.00000	0.44542	0.20776	0.00000
81290	fc	fl	NC_036858.1	14726192	-0.05763	-0.17892	0.00000	-0.00732	-0.02406	0.00000	-0.01113	0.22227	0.00000
81302	fc	fl	NC_036858.1	14826944	-0.29095	-0.17759	0.00000	-0.03903	-0.02594	0.00000	0.53252	0.23035	0.00000
81319	fc	fl	NC_036858.1	14943605	-0.33100	-0.09392	0.00000	-0.05063	-0.01883	0.00000	0.17706	0.18520	0.00000
81328	fc	fl	NC_036858.1	15156246	0.30175	0.14026	0.00000	0.02630	0.01537	0.00000	-0.01146	0.10306	0.00000
81329	fc	fl	NC_036858.1	15156301	0.26606	0.14028	0.00000	0.02524	0.01537	0.00000	-0.01283	0.10308	0.00000
81338	fc	fl	NC_036858.1	15261636	-0.22966	0.16804	0.00000	-0.05936	0.03739	0.00000	0.30427	0.16018	0.00000
81345	fc	fl	NC_036858.1	15434228	0.85139	0.16608	0.00000	0.32315	0.07607	0.00000	0.67240	0.26354	0.00000
81346	fc	fl	NC_036858.1	15434362	-0.11315	0.16601	0.00000	-0.01374	0.07607	0.00000	0.06847	0.26357	0.00000
81369	fc	fl	NC_036858.1	15688520	-0.11032	-0.14840	0.00000	-0.01440	-0.00107	0.00000	0.06687	0.18191	0.00000
81370	fc	fl	NC_036858.1	15688584	-0.33172	-0.14845	0.00000	-0.02120	-0.00108	0.00000	0.27376	0.18189	0.00000
81376	fc	fl	NC_036858.1	15823539	-0.08750	-0.20615	0.00000	-0.00476	-0.01972	0.00000	-0.00000	0.16923	0.00000
81377	fc	fl	NC_036858.1	15835337	-0.33172	-0.20823	0.00000	-0.02120	-0.02052	0.00000	0.35921	0.16927	0.00000
81386	fc	fl	NC_036858.1	15902542	-0.30165	-0.21784	0.00000	-0.06411	-0.02455	0.00000	0.23225	0.16880	0.00000
81407	fc	fl	NC_036858.1	16184684	-0.14061	-0.19458	0.00000	-0.00776	-0.02389	0.00000	0.07937	0.17058	0.00000
81421	fc	fl	NC_036858.1	16371487	-0.28114	-0.22398	0.00000	-0.04590	-0.03359	0.00000	0.14621	0.33417	0.00000
81429	fc	fl	NC_036858.1	16430950	-0.24036	-0.21449	0.00000	-0.05580	-0.03145	0.00000	0.52803	0.37488	0.00000
81440	fc	fl	NC_036858.1	16521787	-0.33172	-0.16418	0.00000	-0.02120	-0.01769	0.00000	0.53815	0.39588	0.00000
81446	fc	fl	NC_036858.1	16596669	-0.11628	-0.10082	0.00000	-0.05495	0.00121	0.00000	0.42827	0.37917	0.00000
81456	fc	fl	NC_036858.1	16723405	0.14086	0.00515	0.00000	0.09854	0.03924	0.00000	0.18962	0.31660	0.00000
81457	fc	fl	NC_036858.1	16723337	0.04147	0.00511	0.00000	0.03221	0.03922	0.00000	0.37968	0.31663	0.00000
81465	fc	fl	NC_036858.1	16882060	-0.00580	0.06534	0.00000	-0.00405	0.07230	0.00000	0.21581	0.26591	0.00000
81466	fc	fl	NC_036858.1	16914402	-0.01587	0.06900	0.00000	-0.01408	0.07617	0.00000	-0.16000	0.26279	0.00000
81469	fc	fl	NC_036858.1	16926550	0.31010	0.07012	0.00000	0.34693	0.07748	0.00000	0.47853	0.26198	0.00000
81472	fc	fl	NC_036858.1	16928348	-0.00455	0.07027	0.00000	-0.00314	0.07767	0.00000	0.36570	0.26188	0.00000
81506	fc	fl	NC_036858.1	17353488	-0.28995	-0.14674	0.00000	0.02344	0.00893	0.00000	0.47605	0.26895	0.00000
81522	fc	fl	NC_036858.1	17474928	-0.00914	-0.11550	0.00000	-0.02128	-0.00434	0.00000	0.02376	0.19507	0.00000
81550	fc	fl	NC_036858.1	18050515	-0.37500	-0.10809	0.00000	-0.42353	-0.09696	0.00000	-0.01864	0.21150	0.00000
81553	fc	fl	NC_036858.1	18079360	-0.07753	-0.06793	0.00000	-0.22338	-0.04455	0.00000	0.14773	0.24544	0.00000
81566	fc	fl	NC_036858.1	18210476	-0.33141	0.16384	0.00000	-0.02315	0.23188	0.00000	0.26009	0.41553	0.00000
81576	fc	fl	NC_036858.1	18306276	1.00000	0.31700	0.00000	1.00000	0.39121	0.00000	1.00000	0.50217	0.00000
81584	fc	fl	NC_036858.1	18387230	-0.10692	0.37610	0.00000	-0.01508	0.44170	0.00000	0.03509	0.51850	0.00000
81589	fc	fl	NC_036858.1	18471296	0.85143	0.37665	0.00000	0.91364	0.43092	0.00000	0.96022	0.49823	0.00000
81600	fc	fl	NC_036858.1	18596742	-0.16667	0.33334	0.00000	-0.17978	0.37959	0.00000	-0.07407	0.45958	0.00000
81606	fc	fl	NC_036858.1	18660507	0.87215	0.31262	0.00000	0.92202	0.35764	0.00000	0.89057	0.44748	0.00000
81607	fc	fl	NC_036858.1	18660654	0.63048	0.31257	0.00000	0.91928	0.35759	0.00000	0.93126	0.44746	0.00000
81614	fc	fl	NC_036858.1	18685289	0.28440	0.30376	0.00000	0.02581	0.34958	0.00000	-0.01837	0.44437	0.00000
81618	fc	fl	NC_036858.1	18703871	-0.20000	0.29846	0.00000	-0.25000	0.34459	0.00000	0.40385	0.44262	0.00000
81621	fc	fl	NC_036858.1	18737280	-0.29095	0.29054	0.00000	-0.03903	0.33708	0.00000	0.26963	0.44080	0.00000
81638	fc	fl	NC_036858.1	19022517	0.91864	0.27777	0.00000	0.94703	0.30518	0.00000	0.95321	0.44995	0.00000
81646	fc	fl	NC_036858.1	19080027	0.26606	0.23748	0.00000	0.02524	0.27066	0.00000	0.00172	0.43199	0.00000
81651	fc	fl	NC_036858.1	19122665	-0.33216	0.19714	0.00000	-0.01813	0.23610	0.00000	0.46006	0.41209	0.00000
81691	fc	fl	NC_036858.1	19498100	-0.08028	-0.07472	0.00000	-0.02636	-0.04368	0.00000	0.18033	0.15808	0.00000
81693	fc	fl	NC_036858.1	19501407	-0.02128	-0.07531	0.00000	-0.01408	-0.04454	0.00000	0.18848	0.15838	0.00000
81703	fc	fl	NC_036858.1	19588797	-0.05660	-0.09980	0.00000	-0.01449	-0.07710	0.00000	0.00549	0.18167	0.00000
81714	fc	fl	NC_036858.1	19757215	-0.37500	-0.13853	0.00000	-0.42353	-0.14041	0.00000	0.61806	0.35434	0.00000
81733	fc	fl	NC_036858.1	20083479	1.00000	0.75989	0.00000	1.00000	0.77747	0.00000	0.92759	0.79104	0.00000
81747	fc	fl	NC_036858.1	20277373	0.61965	0.49655	0.00000	0.72063	0.55292	0.00000	0.77522	0.55546	0.00000
81754	fc	fl	NC_036858.1	20352390	-0.38787	0.40307	0.00000	-0.46689	0.48447	0.00000	-0.51905	0.51365	0.00000
81763	fc	fl	NC_036858.1	20552969	0.74513	0.24547	0.00000	1.00000	0.37225	0.00000	1.00000	0.57154	0.00000
81766	fc	fl	NC_036858.1	20690433	-0.33197	0.11396	0.00000	-0.01955	0.18147	0.00000	0.44488	0.45240	0.00000
81768	fc	fl	NC_036858.1	20752054	-0.04101	0.07036	0.00000	-0.02571	0.11032	0.00000	0.32432	0.38101	0.00000
81769	fc	fl	NC_036858.1	20751896	0.59455	0.07045	0.00000	0.28315	0.11047	0.00000	0.75897	0.38119	0.00000
81773	fc	fl	NC_036858.1	20834939	-0.17073	0.02758	0.00000	-0.18631	0.04205	0.00000	-0.23932	0.28573	0.00000
81798	fc	fl	NC_036858.1	21134041	-0.14027	-0.12617	0.00000	-0.00827	-0.02017	0.00000	0.02462	0.02605	0.00000
81827	fc	fl	NC_036858.1	21577178	-0.11032	-0.11665	0.00000	-0.01440	-0.00793	0.00000	0.06687	0.11217	0.00000
81832	fc	fl	NC_036858.1	21635902	-0.08750	-0.10685	0.00000	-0.00847	-0.00373	0.00000	0.00123	0.12838	0.00000
81839	fc	fl	NC_036858.1	21669260	-0.06565	-0.09749	0.00000	-0.01564	-0.00043	0.00000	-0.00944	0.13694	0.00000
