# Population lc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Group defaultgrp	lc,fl,pl
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
34728	52083|22|405	-403	0.02197	0.02197	0.00000	0.01080	0.01080	0.00000	0.30688	0.30688	0.00000
34730	52086|25|468	-466	0.21078	0.21078	0.00000	0.08296	0.08296	0.00000	0.04450	0.04450	0.00000
34738	52090|18|495	-493	0.04994	0.04994	0.00000	0.00872	0.00872	0.00000	0.00633	0.00633	0.00000
34740	52092|12|505	-503	-0.04137	-0.04137	0.00000	-0.00155	-0.00155	0.00000	0.00262	0.00262	0.00000
34741	52093|18|427	-425	-0.07280	-0.07280	0.00000	-0.02374	-0.02374	0.00000	0.47374	0.47374	0.00000
34744	52097|15|506	-504	-0.01799	-0.01799	0.00000	-0.00090	-0.00090	0.00000	0.21204	0.21204	0.00000
34746	52100|13|421	-419	-0.00647	-0.00647	0.00000	-0.00024	-0.00024	0.00000	0.02384	0.02384	0.00000
34749	52104|9|378	-376	0.27184	0.27184	0.00000	0.20397	0.20397	0.00000	0.39302	0.39302	0.00000
34751	52108|12|527	-525	-0.06043	-0.06043	0.00000	0.45465	0.45465	0.00000	0.80530	0.80530	0.00000
34756	52113|10|396	-394	-0.05549	-0.05549	0.00000	-0.00234	-0.00234	0.00000	0.29460	0.29460	0.00000
34758	52116|15|517	-510	0.31085	0.20250	0.00000	0.01519	-0.02081	0.00000	0.09333	0.16810	0.00000
34759	52117|13|550	-517	-0.07692	0.20250	0.00000	-0.11365	-0.02081	0.00000	0.36094	0.16810	0.00000
34761	52118|14|441	-439	0.35383	0.35383	0.00000	0.32962	0.32962	0.00000	0.25589	0.25589	0.00000
34765	52122|17|449	-447	0.39509	0.39509	0.00000	0.14455	0.14455	0.00000	0.13636	0.13636	0.00000
34768	52126|11|502	-500	0.67475	0.67475	0.00000	0.88073	0.88073	0.00000	-nan	-nan	0.00000
34770	52128|13|457	-455	0.04036	0.06865	0.00000	0.04995	0.05041	0.00000	0.41298	0.31116	0.00000
34771	52129|17|430	-428	0.09281	0.06865	0.00000	0.05080	0.05041	0.00000	0.22423	0.31116	0.00000
34772	5213|8|294	-292	-0.05463	-0.05463	0.00000	-0.00241	-0.00241	0.00000	0.29438	0.29438	0.00000
34777	52134|20|424	-422	-0.08579	0.24160	0.00000	-0.09068	0.29417	0.00000	-0.09525	0.34665	0.00000
34778	52135|10|374	-372	0.55506	0.24160	0.00000	0.66265	0.29417	0.00000	0.76975	0.34665	0.00000
34780	52138|11|443	-441	-0.07843	-0.07843	0.00000	-0.08410	-0.08410	0.00000	0.49256	0.49256	0.00000
34782	5214|11|486	-484	0.52960	0.52960	0.00000	0.44226	0.44226	0.00000	0.62508	0.62508	0.00000
34783	52140|10|465	-463	0.01485	0.01485	0.00000	-0.03809	-0.03809	0.00000	0.05199	0.05199	0.00000
34785	52143|12|396	-394	-0.00386	-0.01016	0.00000	-0.00016	-0.00049	0.00000	0.00774	0.08112	0.00000
34786	52144|9|295	-293	-0.01799	-0.01016	0.00000	-0.00090	-0.00049	0.00000	0.17240	0.08112	0.00000
34787	52147|12|485	-483	0.59327	0.59327	0.00000	0.34602	0.34602	0.00000	0.65249	0.65249	0.00000
34790	52150|10|450	-448	0.10292	0.10292	0.00000	0.01148	0.01148	0.00000	0.07381	0.07381	0.00000
34794	52154|9|367	-365	-0.01590	-0.01590	0.00000	-0.00168	-0.00168	0.00000	0.26901	0.26901	0.00000
34795	52155|10|406	-404	-0.04568	-0.04568	0.00000	-0.00499	-0.00499	0.00000	0.11901	0.11901	0.00000
34797	5216|11|438	-421	-0.03106	0.24416	0.00000	-0.02070	0.41480	0.00000	-0.08137	0.33228	0.00000
34798	52161|20|512	-510	0.58610	0.24416	0.00000	0.95588	0.41480	0.00000	0.84621	0.33228	0.00000
34799	52162|16|456	-454	0.00000	0.00000	0.00000	-0.00435	-0.00435	0.00000	0.56578	0.56578	0.00000
34803	52169|12|434	-432	-0.04695	0.10432	0.00000	-0.00190	0.03367	0.00000	0.02798	0.18339	0.00000
34804	5217|13|415	-413	0.26202	0.10432	0.00000	0.07076	0.03367	0.00000	0.34542	0.18339	0.00000
34806	52171|9|468	-466	0.78090	0.28099	0.00000	0.86312	0.31081	0.00000	-nan	0.12902	0.00000
34807	52173|8|311	-309	-0.10465	0.28099	0.00000	-0.11526	0.31081	0.00000	0.12902	0.12902	0.00000
34808	52174|14|473	-471	0.07323	0.07323	0.00000	0.00712	0.00712	0.00000	0.00239	0.00239	0.00000
34812	52180|18|546	-544	0.18657	0.18657	0.00000	0.00824	0.00824	0.00000	0.01280	0.01280	0.00000
34815	52184|16|491	-479	0.27347	0.27347	0.00000	0.19725	0.19725	0.00000	0.18275	0.18275	0.00000
34819	52193|19|435	-433	-0.05556	0.10812	0.00000	-0.06579	-0.01305	0.00000	0.51620	0.14228	0.00000
34820	52194|13|492	-490	0.17429	0.10812	0.00000	0.00827	-0.01305	0.00000	-0.00888	0.14228	0.00000
34822	52196|18|317	-315	-0.05518	-0.05518	0.00000	-0.10668	-0.10668	0.00000	0.16915	0.16915	0.00000
34824	522|26|495	-493	-0.10204	-0.10204	0.00000	-0.11123	-0.11123	0.00000	-0.13455	-0.13455	0.00000
34833	52207|8|381	-379	-0.04221	-0.04221	0.00000	-0.00722	-0.00722	0.00000	0.10039	0.10039	0.00000
34836	5221|11|438	-436	0.18048	0.18048	0.00000	0.00826	0.00826	0.00000	0.01280	0.01280	0.00000
34840	52214|12|535	-523	-0.05287	-0.05287	0.00000	-0.00326	-0.00326	0.00000	0.02031	0.02031	0.00000
34842	52216|13|480	-462	0.11004	0.11004	0.00000	0.02551	0.02551	0.00000	0.00612	0.00612	0.00000
34846	52222|10|468	-466	0.23374	0.50880	0.00000	0.11035	0.14852	0.00000	0.12587	0.33418	0.00000
34847	52224|14|447	-445	0.76899	0.50880	0.00000	0.18463	0.14852	0.00000	0.53123	0.33418	0.00000
34848	52225|8|515	-488	0.00401	0.02444	0.00000	0.00055	0.00183	0.00000	0.05848	0.05848	0.00000
34849	52227|17|387	-385	0.04486	0.02444	0.00000	0.00312	0.00183	0.00000	-nan	0.05848	0.00000
34852	52230|19|457	-455	0.03441	0.03441	0.00000	0.02123	0.02123	0.00000	0.04942	0.04942	0.00000
34856	52233|21|479	-477	0.72729	0.72729	0.00000	0.62709	0.62709	0.00000	0.59983	0.59983	0.00000
34857	52234|12|365	-363	0.32995	0.32995	0.00000	0.03315	0.03315	0.00000	0.41538	0.41538	0.00000
34860	52237|15|547	-545	-0.05287	-0.05287	0.00000	-0.00223	-0.00223	0.00000	-0.00853	-0.00853	0.00000
34864	52244|20|388	-386	0.49066	0.49066	0.00000	0.43567	0.43567	0.00000	0.34993	0.34993	0.00000
34865	52246|18|513	-511	0.61813	0.29870	0.00000	0.03927	0.00778	0.00000	0.41944	0.33520	0.00000
34866	52249|13|493	-491	-0.02073	0.29870	0.00000	-0.02372	0.00778	0.00000	0.25096	0.33520	0.00000
34868	5226|23|483	-481	-0.15236	-0.15236	0.00000	-0.01806	-0.01806	0.00000	0.07459	0.07459	0.00000
34869	52262|11|438	-436	0.31618	0.31618	0.00000	0.01807	0.01807	0.00000	0.07581	0.07581	0.00000
34871	52265|12|437	-435	0.80933	0.80933	0.00000	0.75279	0.75279	0.00000	0.52074	0.52074	0.00000
34875	5227|15|437	-435	-0.09091	-0.09091	0.00000	-0.10000	-0.10000	0.00000	0.23445	0.23445	0.00000
34877	52272|24|503	-501	0.17542	0.17542	0.00000	0.01382	0.01382	0.00000	0.18704	0.18704	0.00000
34879	52274|10|497	-485	0.29877	0.17609	0.00000	0.20612	0.10321	0.00000	0.18493	0.37201	0.00000
34880	52275|10|462	-460	0.07229	0.17609	0.00000	0.01614	0.10321	0.00000	0.53030	0.37201	0.00000
34881	52276|14|435	-433	0.70573	0.70573	0.00000	0.59038	0.59038	0.00000	0.45655	0.45655	0.00000
34883	5228|9|449	-447	0.01066	0.01066	0.00000	0.00130	0.00130	0.00000	0.02279	0.02279	0.00000
34886	52283|30|491	-489	0.17260	0.17260	0.00000	0.00858	0.00858	0.00000	0.01799	0.01799	0.00000
34888	52286|9|392	-390	-0.05287	-0.05287	0.00000	-0.00223	-0.00223	0.00000	0.02143	0.02143	0.00000
34890	52289|8|470	-468	0.15275	0.15275	0.00000	0.05131	0.05131	0.00000	-nan	-nan	0.00000
34893	52291|12|364	-362	0.13084	0.02954	0.00000	0.02160	0.00821	0.00000	0.04499	0.03530	0.00000
34896	52293|18|489	-487	-0.04695	0.02954	0.00000	-0.00190	0.00821	0.00000	0.02798	0.03530	0.00000
34897	52294|12|399	-397	0.02324	0.02324	0.00000	0.00286	0.00286	0.00000	0.00600	0.00600	0.00000
34910	52310|15|511	-482	0.03258	0.03258	0.00000	-0.00111	-0.00111	0.00000	0.17358	0.17358	0.00000
34911	52311|15|448	-446	-0.00503	-0.00503	0.00000	-0.00046	-0.00046	0.00000	-0.01016	-0.01016	0.00000
34915	52318|14|472	-470	0.01787	0.01787	0.00000	0.00080	0.00080	0.00000	0.03534	0.03534	0.00000
34918	52321|19|542	-540	-0.07451	-0.07451	0.00000	-0.10730	-0.10730	0.00000	0.69189	0.69189	0.00000
34921	52326|19|469	-467	0.37049	0.19211	0.00000	0.33266	0.17626	0.00000	0.29663	0.35197	0.00000
34922	52327|16|412	-410	-0.06195	0.19211	0.00000	-0.04649	0.17626	0.00000	0.43079	0.35197	0.00000
34926	52329|14|409	-407	-0.01800	-0.01800	0.00000	-0.01276	-0.01276	0.00000	0.12632	0.12632	0.00000
34927	52331|23|415	-413	-0.55556	-0.55556	0.00000	-1.04167	-1.04167	0.00000	0.29106	0.29106	0.00000
34929	52334|15|397	-395	0.20407	0.07284	0.00000	0.02258	0.00742	0.00000	0.23034	0.26444	0.00000
34930	52335|8|336	-334	-0.06479	0.07284	0.00000	-0.00849	0.00742	0.00000	0.30020	0.26444	0.00000
34931	52336|14|423	-421	0.14175	0.14175	0.00000	0.00698	0.00698	0.00000	-0.00165	-0.00165	0.00000
34934	52340|12|444	-442	0.18865	0.18865	0.00000	0.25410	0.25410	0.00000	0.33046	0.33046	0.00000
34936	52342|11|453	-443	-0.00822	-0.00822	0.00000	-0.00801	-0.00801	0.00000	0.04068	0.04068	0.00000
34937	52343|13|426	-419	0.17974	0.02243	0.00000	0.10733	-0.01425	0.00000	0.21102	0.23453	0.00000
34938	52344|8|442	-440	-0.10087	0.02243	0.00000	-0.10955	-0.01425	0.00000	0.25295	0.23453	0.00000
34939	52347|11|463	-461	0.87665	0.87665	0.00000	0.76033	0.76033	0.00000	0.69794	0.69794	0.00000
34942	52349|11|459	-457	-0.06211	0.06412	0.00000	-0.00285	0.01878	0.00000	0.23483	0.26182	0.00000
34943	52350|16|407	-405	0.18475	0.06412	0.00000	0.03944	0.01878	0.00000	0.28761	0.26182	0.00000
34944	52351|9|455	-446	-0.12453	-0.12453	0.00000	-0.14379	-0.14379	0.00000	-0.16256	-0.16256	0.00000
34949	5236|15|398	-396	-0.15410	-0.10370	0.00000	-0.16779	-0.05503	0.00000	-0.15334	0.16136	0.00000
34950	52361|9|379	-377	-0.08242	-0.10370	0.00000	-0.00741	-0.05503	0.00000	0.29423	0.16136	0.00000
34951	52362|14|365	-363	0.29167	0.36235	0.00000	0.24348	0.27149	0.00000	0.18375	0.38870	0.00000
34952	52363|31|445	-443	0.41853	0.36235	0.00000	0.29375	0.27149	0.00000	0.55160	0.38870	0.00000
34953	52365|17|467	-464	-0.00668	-0.00668	0.00000	-0.00352	-0.00352	0.00000	0.39589	0.39589	0.00000
34957	52368|13|500	-498	0.94729	0.94729	0.00000	0.93556	0.93556	0.00000	0.85012	0.85012	0.00000
34959	52371|8|454	-452	0.25143	0.25143	0.00000	0.01633	0.01633	0.00000	0.21443	0.21443	0.00000
34965	52376|13|389	-387	-0.08027	-0.08027	0.00000	-0.15763	-0.15763	0.00000	0.01761	0.01761	0.00000
34967	52378|10|431	-429	-0.03135	-0.03135	0.00000	-0.00155	-0.00155	0.00000	0.20240	0.20240	0.00000
34970	52385|13|493	-491	-0.04965	-0.04965	0.00000	-0.01988	-0.01988	0.00000	0.29119	0.29119	0.00000
34973	5239|13|522	-520	0.37051	0.37051	0.00000	0.12411	0.12411	0.00000	0.36445	0.36445	0.00000
34974	52391|12|487	-483	0.23041	0.23041	0.00000	0.08793	0.08793	0.00000	0.04723	0.04723	0.00000
34976	52394|8|421	-419	0.17780	0.07267	0.00000	0.03785	0.01595	0.00000	0.19206	0.19752	0.00000
34977	52395|13|525	-498	-0.01629	0.07267	0.00000	-0.00258	0.01595	0.00000	0.20214	0.19752	0.00000
34980	524|17|382	-380	0.04141	0.04141	0.00000	0.00777	0.00777	0.00000	0.36923	0.36923	0.00000
34982	52400|12|463	-461	1.00000	1.00000	0.00000	0.86957	0.86957	0.00000	0.67978	0.67978	0.00000
34984	52403|15|543	-532	0.27565	0.18201	0.00000	0.25163	0.11995	0.00000	0.24531	0.13730	0.00000
34985	52404|14|526	-487	0.10829	0.18201	0.00000	0.01628	0.11995	0.00000	0.05227	0.13730	0.00000
34988	52407|13|547	-521	0.69675	0.80376	0.00000	0.64833	0.82531	0.00000	0.55650	0.60283	0.00000
34989	52408|13|494	-492	0.88316	0.80376	0.00000	0.95662	0.82531	0.00000	0.63720	0.60283	0.00000
34991	5241|14|374	-372	-0.08709	-0.08709	0.00000	0.27605	0.27605	0.00000	0.24396	0.24396	0.00000
34992	52413|9|443	-441	-0.00845	-0.00845	0.00000	-0.00035	-0.00035	0.00000	0.03248	0.03248	0.00000
34996	52418|15|460	-458	-0.06284	-0.06284	0.00000	-0.06284	-0.06284	0.00000	0.50597	0.50597	0.00000
34998	52419|17|513	-511	-0.03926	-0.03926	0.00000	-0.00154	-0.00154	0.00000	0.01578	0.01578	0.00000
35002	52424|16|492	-478	0.06215	0.06215	0.00000	0.01364	0.01364	0.00000	0.01099	0.01099	0.00000
35007	5243|10|328	-326	-0.09927	-0.09927	0.00000	-0.10463	-0.10463	0.00000	0.31723	0.31723	0.00000
35018	52440|12|419	-417	-0.01200	-0.01200	0.00000	-0.01214	-0.01214	0.00000	0.15766	0.15766	0.00000
35019	52441|18|503	-495	1.00000	1.00000	0.00000	0.15094	0.15094	0.00000	0.57550	0.57550	0.00000
35024	52446|8|285	-283	0.52259	0.52259	0.00000	0.54138	0.54138	0.00000	0.63720	0.63720	0.00000
35032	52461|15|396	-394	0.50477	0.50477	0.00000	0.34537	0.34537	0.00000	0.41748	0.41748	0.00000
35036	52466|17|451	-449	0.06097	0.16850	0.00000	0.06219	0.15318	0.00000	0.27794	0.19441	0.00000
35037	52468|13|413	-411	0.28833	0.16850	0.00000	0.25456	0.15318	0.00000	0.10134	0.19441	0.00000
35041	52472|22|427	-425	0.17201	0.17201	0.00000	0.02516	0.02516	0.00000	0.20321	0.20321	0.00000
35042	52473|14|390	-388	0.29739	0.67065	0.00000	0.08346	0.22710	0.00000	0.02647	0.37354	0.00000
35043	52474|8|419	-417	1.00000	0.67065	0.00000	0.35385	0.22710	0.00000	0.67978	0.37354	0.00000
35046	52475|16|516	-491	0.42939	0.42939	0.00000	0.16844	0.16844	0.00000	0.54027	0.54027	0.00000
35052	5248|16|483	-481	0.11390	0.11390	0.00000	0.09881	0.09881	0.00000	0.15333	0.15333	0.00000
35053	52481|19|430	-428	0.04192	0.04192	0.00000	0.00198	0.00198	0.00000	-nan	-nan	0.00000
35062	52493|19|513	-475	-0.04137	-0.04137	0.00000	-0.00155	-0.00155	0.00000	0.00262	0.00262	0.00000
35065	525|8|465	-463	0.69487	0.69487	0.00000	0.62394	0.62394	0.00000	0.62562	0.62562	0.00000
35067	52500|12|485	-483	0.68434	0.68434	0.00000	0.68229	0.68229	0.00000	0.49777	0.49777	0.00000
35078	5251|12|443	-441	-0.15315	-0.15315	0.00000	-0.17050	-0.17050	0.00000	0.08015	0.08015	0.00000
35079	52510|18|433	-431	-0.05463	-0.05463	0.00000	-0.00241	-0.00241	0.00000	0.26567	0.26567	0.00000
35081	52514|14|471	-439	0.10795	0.10795	0.00000	0.00475	0.00475	0.00000	-0.00036	-0.00036	0.00000
35083	52516|32|511	-509	0.11854	0.11854	0.00000	0.00656	0.00656	0.00000	0.24658	0.24658	0.00000
35087	52519|16|410	-408	0.65400	0.65400	0.00000	0.61542	0.61542	0.00000	0.73282	0.73282	0.00000
35090	52521|9|460	-452	-0.21795	-0.12919	0.00000	-0.13522	-0.05534	0.00000	0.35699	0.35995	0.00000
35091	52522|10|478	-476	-0.07988	-0.12919	0.00000	-0.01097	-0.05534	0.00000	0.36159	0.35995	0.00000
35094	52526|10|328	-326	0.47930	0.23025	0.00000	0.17249	0.08286	0.00000	0.54541	0.26603	0.00000
35095	52529|25|475	-473	0.00000	0.23025	0.00000	0.00000	0.08286	0.00000	0.00774	0.26603	0.00000
35096	52530|13|497	-495	0.21515	0.08005	0.00000	0.08053	-0.00573	0.00000	0.08350	0.16269	0.00000
35097	52531|12|430	-428	-0.12057	0.08005	0.00000	-0.13380	-0.00573	0.00000	0.28028	0.16269	0.00000
35104	52543|14|483	-481	1.00000	0.71049	0.00000	0.28205	0.19089	0.00000	0.60270	0.58839	0.00000
35105	52546|22|442	-440	0.11888	0.71049	0.00000	0.00461	0.19089	0.00000	0.55914	0.58839	0.00000
35106	52547|16|457	-455	0.21597	0.21597	0.00000	0.10458	0.10458	0.00000	0.04471	0.04471	0.00000
35108	52549|15|487	-485	0.07544	0.07544	0.00000	0.04069	0.04069	0.00000	0.12329	0.12329	0.00000
35111	52553|8|417	-415	0.66235	0.66235	0.00000	0.31459	0.31459	0.00000	0.26206	0.26206	0.00000
35115	52559|9|421	-419	1.00000	1.00000	0.00000	0.15436	0.15436	0.00000	0.57550	0.57550	0.00000
35118	52561|13|535	-533	0.62369	0.74650	0.00000	0.15361	0.14296	0.00000	0.56653	0.54781	0.00000
35119	52564|16|451	-449	0.88129	0.74650	0.00000	0.13127	0.14296	0.00000	0.52727	0.54781	0.00000
35121	52566|19|431	-415	0.04798	0.04798	0.00000	0.08756	0.08756	0.00000	0.31731	0.31731	0.00000
35125	52574|24|376	-374	0.07083	0.07083	0.00000	0.01503	0.01503	0.00000	0.02560	0.02560	0.00000
35128	52578|22|478	-455	1.00000	1.00000	0.00000	0.16084	0.16084	0.00000	0.56178	0.56178	0.00000
35131	52580|15|585	-534	0.45961	0.45961	0.00000	0.17341	0.17341	0.00000	0.39980	0.39980	0.00000
35133	52585|14|456	-454	0.03344	0.03344	0.00000	0.00165	0.00165	0.00000	0.56847	0.56847	0.00000
35136	52588|11|345	-343	-0.13600	-0.13600	0.00000	-0.15115	-0.15115	0.00000	0.33419	0.33419	0.00000
35138	52592|11|414	-412	0.18657	0.18657	0.00000	0.00824	0.00824	0.00000	0.01280	0.01280	0.00000
35142	52598|25|517	-515	0.15990	0.04008	0.00000	0.04708	-0.02764	0.00000	0.06354	0.11146	0.00000
35143	526|11|483	-452	-0.12765	0.04008	0.00000	-0.13225	-0.02764	0.00000	0.17855	0.11146	0.00000
35145	52601|14|476	-474	-0.06211	-0.06211	0.00000	-0.00426	-0.00426	0.00000	0.13918	0.13918	0.00000
35147	52604|8|475	-473	0.04666	0.04666	0.00000	0.00697	0.00697	0.00000	0.00080	0.00080	0.00000
35150	52606|17|526	-501	0.29007	0.11237	0.00000	0.44613	0.23752	0.00000	0.46767	0.26648	0.00000
35151	52608|18|556	-472	-0.09415	0.11237	0.00000	-0.00492	0.23752	0.00000	0.03265	0.26648	0.00000
35155	52612|14|493	-480	0.29659	0.29659	0.00000	0.06097	0.06097	0.00000	0.11403	0.11403	0.00000
35157	52615|18|514	-512	0.29877	0.14315	0.00000	0.20612	0.08365	0.00000	0.10290	0.04319	0.00000
35158	52617|10|333	-331	0.04625	0.14315	0.00000	0.00740	0.08365	0.00000	0.00601	0.04319	0.00000
35159	52618|13|401	-399	-0.05549	-0.05549	0.00000	-0.00234	-0.00234	0.00000	0.29460	0.29460	0.00000
35161	52621|14|420	-418	0.28689	0.28689	0.00000	0.15621	0.15621	0.00000	0.13036	0.13036	0.00000
35163	52624|12|459	-457	0.20881	0.20881	0.00000	0.33651	0.33651	0.00000	0.18489	0.18489	0.00000
35166	52627|14|458	-456	-0.02315	-0.02315	0.00000	-0.00103	-0.00103	0.00000	-nan	-nan	0.00000
35168	52629|15|474	-464	0.67169	0.44467	0.00000	0.79939	0.48157	0.00000	0.80748	0.62187	0.00000
35169	52632|9|433	-423	0.20538	0.44467	0.00000	0.14656	0.48157	0.00000	0.42622	0.62187	0.00000
35170	52633|16|484	-482	0.66361	0.36627	0.00000	0.58048	0.27042	0.00000	0.29763	0.13041	0.00000
35171	52634|12|443	-441	0.16143	0.36627	0.00000	0.05682	0.27042	0.00000	0.01520	0.13041	0.00000
35172	52635|19|394	-392	0.80465	0.80465	0.00000	0.77556	0.77556	0.00000	0.66356	0.66356	0.00000
35175	52639|9|458	-456	0.90174	0.90174	0.00000	0.77185	0.77185	0.00000	0.60713	0.60713	0.00000
35177	52645|16|456	-454	-0.04295	-0.04295	0.00000	-0.00413	-0.00413	0.00000	0.51885	0.51885	0.00000
35180	52647|18|515	-513	-0.06279	0.10663	0.00000	-0.00275	0.02964	0.00000	0.27475	0.29960	0.00000
35181	52650|11|369	-367	0.38899	0.10663	0.00000	0.08362	0.02964	0.00000	0.34103	0.29960	0.00000
35183	52651|16|425	-423	0.11770	0.11770	0.00000	0.03689	0.03689	0.00000	0.24085	0.24085	0.00000
35185	52654|11|435	-433	0.01725	0.01725	0.00000	0.00267	0.00267	0.00000	0.22716	0.22716	0.00000
35189	52659|23|500	-483	0.04601	0.04601	0.00000	0.02086	0.02086	0.00000	0.02335	0.02335	0.00000
35190	5266|11|435	-433	0.18188	0.18188	0.00000	0.00797	0.00797	0.00000	-0.00248	-0.00248	0.00000
35195	52665|13|450	-448	0.33811	0.33811	0.00000	0.22313	0.22313	0.00000	0.21274	0.21274	0.00000
35196	52666|14|395	-393	-0.04783	-0.04783	0.00000	-0.00186	-0.00186	0.00000	0.02839	0.02839	0.00000
35203	52671|14|400	-398	-0.06450	-0.06450	0.00000	-0.07077	-0.07077	0.00000	0.17704	0.17704	0.00000
35205	52673|30|421	-419	0.15692	0.15692	0.00000	0.05450	0.05450	0.00000	0.07459	0.07459	0.00000
35206	52677|9|357	-355	-0.00922	-0.00922	0.00000	-0.00132	-0.00132	0.00000	0.11819	0.11819	0.00000
35208	52680|19|527	-525	0.92159	0.48398	0.00000	1.00000	0.41735	0.00000	0.39692	0.28297	0.00000
35209	52681|19|523	-521	0.33811	0.48398	0.00000	0.22313	0.41735	0.00000	0.24499	0.28297	0.00000
35210	52682|17|364	-362	-0.12975	0.27818	0.00000	-0.16778	0.18337	0.00000	0.24978	0.36771	0.00000
35211	52683|15|369	-367	0.45041	0.27818	0.00000	0.33163	0.18337	0.00000	0.41751	0.36771	0.00000
35212	52684|13|393	-391	0.51700	0.51700	0.00000	0.26619	0.26619	0.00000	0.31217	0.31217	0.00000
35214	52686|16|487	-485	-0.07463	-0.03305	0.00000	-0.08039	-0.03011	0.00000	0.25445	0.18947	0.00000
35215	52687|30|472	-470	-0.00845	-0.03305	0.00000	-0.00035	-0.03011	0.00000	0.15101	0.18947	0.00000
35219	52690|27|411	-409	-0.02578	-0.01322	0.00000	-0.02536	-0.01076	0.00000	0.38974	0.18269	0.00000
35220	52691|20|402	-400	-0.00412	-0.01322	0.00000	-0.00017	-0.01076	0.00000	0.03248	0.18269	0.00000
35221	52692|12|451	-449	-0.04427	-0.04427	0.00000	-0.00197	-0.00197	0.00000	0.02696	0.02696	0.00000
35223	52695|11|488	-486	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06949	0.06949	0.00000
35225	52698|13|385	-383	-0.03895	0.06982	0.00000	-0.00159	0.02663	0.00000	0.00244	0.02398	0.00000
35226	52699|21|434	-432	0.18826	0.06982	0.00000	0.05736	0.02663	0.00000	0.04744	0.02398	0.00000
35227	527|13|362	-360	0.75266	0.28241	0.00000	0.58286	0.23628	0.00000	0.42731	0.17541	0.00000
35228	5270|24|457	-455	-0.04031	0.28241	0.00000	-0.00158	0.23628	0.00000	0.00254	0.17541	0.00000
35229	52700|16|486	-484	0.13536	0.13536	0.00000	0.01822	0.01822	0.00000	0.04428	0.04428	0.00000
35235	52704|13|473	-471	-0.13390	-0.13390	0.00000	-0.01227	-0.01227	0.00000	0.73531	0.73531	0.00000
35238	52709|15|438	-436	0.19692	0.19692	0.00000	0.08926	0.08926	0.00000	0.01882	0.01882	0.00000
35239	5271|9|438	-436	-0.14583	-0.08711	0.00000	-0.16624	-0.06377	0.00000	0.00579	-0.00481	0.00000
35240	52710|8|386	-384	-0.05187	-0.08711	0.00000	-0.00229	-0.06377	0.00000	-0.01116	-0.00481	0.00000
35241	52711|12|443	-441	0.30804	0.30804	0.00000	0.18234	0.18234	0.00000	0.35007	0.35007	0.00000
35244	52714|8|333	-331	0.83488	0.83488	0.00000	0.78390	0.78390	0.00000	0.57112	0.57112	0.00000
35247	52719|15|468	-461	1.00000	1.00000	0.00000	0.86957	0.86957	0.00000	0.67978	0.67978	0.00000
35253	52727|9|370	-368	0.32551	0.32551	0.00000	0.39006	0.39006	0.00000	0.60453	0.60453	0.00000
35255	5273|16|557	-514	0.47193	0.47193	0.00000	0.35188	0.35188	0.00000	0.70063	0.70063	0.00000
35257	52735|12|433	-431	0.64256	0.64256	0.00000	0.48855	0.48855	0.00000	0.61818	0.61818	0.00000
35263	52740|12|491	-489	-0.04680	-0.04680	0.00000	-0.00228	-0.00228	0.00000	0.02687	0.02687	0.00000
35266	52743|13|522	-503	0.18728	0.18728	0.00000	0.00793	0.00793	0.00000	-0.00248	-0.00248	0.00000
35268	52746|21|336	-334	0.78523	0.78523	0.00000	0.72107	0.72107	0.00000	0.63103	0.63103	0.00000
35269	52747|16|452	-450	-0.02537	-0.06167	0.00000	-0.00210	-0.05289	0.00000	0.02222	-0.00961	0.00000
35272	5275|14|437	-435	-0.11250	-0.06167	0.00000	-0.12400	-0.05289	0.00000	-0.05418	-0.00961	0.00000
35273	52750|10|390	-388	0.04800	-0.02597	0.00000	0.00766	-0.04965	0.00000	0.00804	0.08004	0.00000
35274	52751|30|494	-492	-0.09649	-0.02597	0.00000	-0.10429	-0.04965	0.00000	0.14869	0.08004	0.00000
35276	52754|16|466	-436	-0.07145	-0.07145	0.00000	-0.00679	-0.00679	0.00000	-0.02158	-0.02158	0.00000
35278	52755|14|493	-472	0.63636	0.63636	0.00000	0.68692	0.68692	0.00000	0.59533	0.59533	0.00000
35281	52757|25|462	-460	-0.11508	-0.11508	0.00000	-0.04409	-0.04409	0.00000	0.12833	0.12833	0.00000
35283	52759|13|397	-395	0.05729	0.05729	0.00000	0.01215	0.01215	0.00000	0.26931	0.26931	0.00000
35285	52763|12|501	-499	0.04230	0.12846	0.00000	0.03276	0.01833	0.00000	0.21217	0.11437	0.00000
35286	52764|20|457	-418	0.18649	0.12846	0.00000	0.00861	0.01833	0.00000	0.04850	0.11437	0.00000
35287	52765|16|488	-486	-0.05287	-0.08764	0.00000	-0.00223	-0.06380	0.00000	0.02583	0.00879	0.00000
35288	52767|8|367	-365	-0.14035	-0.08764	0.00000	-0.15715	-0.06380	0.00000	-0.01703	0.00879	0.00000
