# Population fc	G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G23,G24
# Population fl	R05,Y01,Y02,Y03
# Population pl	PL01,PL02,PL03,PL04,PL05,PL06,PL07,PL08,PL09,PL10
# Group defaultgrp	fc,fl,pl
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
73899	NC_036856.1	21334654	0.14653	0.09394	0.00000	0.09927	0.04604	0.00000	0.44146	0.13010	0.00000
73908	NC_036856.1	21409814	-0.09091	0.08907	0.00000	-0.00836	0.04282	0.00000	0.06746	0.11121	0.00000
73910	NC_036856.1	21421857	-0.05910	0.08962	0.00000	-0.00272	0.04279	0.00000	-0.03587	0.10882	0.00000
73912	NC_036856.1	21438503	0.18188	0.08925	0.00000	0.00797	0.04196	0.00000	-0.00248	0.10505	0.00000
73927	NC_036856.1	21544435	0.24153	0.10134	0.00000	0.12399	0.04279	0.00000	-nan	0.10579	0.00000
73928	NC_036856.1	21544576	-0.05777	0.10136	0.00000	-0.00892	0.04279	0.00000	0.20705	0.10582	0.00000
73929	NC_036856.1	21544821	0.29257	0.10140	0.00000	0.20624	0.04279	0.00000	0.05501	0.10587	0.00000
73932	NC_036856.1	21596107	0.18657	0.11004	0.00000	0.00824	0.04243	0.00000	-0.00222	0.12252	0.00000
73933	NC_036856.1	21595980	-0.06911	0.11002	0.00000	-0.01029	0.04243	0.00000	0.24381	0.12246	0.00000
73957	NC_036856.1	21782409	-0.16819	0.13798	0.00000	-0.19118	0.02636	0.00000	0.52816	0.22172	0.00000
73963	NC_036856.1	21844135	0.51416	0.13451	0.00000	0.16941	0.01928	0.00000	0.54185	0.22381	0.00000
73969	NC_036856.1	21884187	0.00891	0.12789	0.00000	0.00036	0.01513	0.00000	0.03259	0.21389	0.00000
73974	NC_036856.1	21964092	-0.18982	0.10733	0.00000	-0.32827	0.00783	0.00000	0.20334	0.17599	0.00000
73977	NC_036856.1	21980440	0.14555	0.10311	0.00000	0.04578	0.00720	0.00000	-0.01818	0.16676	0.00000
73980	NC_036856.1	22001792	0.20000	0.09765	0.00000	0.06250	0.00568	0.00000	0.49051	0.15446	0.00000
73985	NC_036856.1	22054978	-0.03784	0.08738	0.00000	-0.00219	0.00528	0.00000	0.06998	0.12330	0.00000
73993	NC_036856.1	22165026	-0.07143	0.08734	0.00000	-0.07613	0.01881	0.00000	-0.11489	0.07613	0.00000
73996	NC_036856.1	22227539	0.23826	0.09860	0.00000	0.10115	0.03682	0.00000	0.10077	0.07113	0.00000
74002	NC_036856.1	22273209	0.16832	0.11039	0.00000	0.02420	0.05452	0.00000	0.04754	0.08046	0.00000
74015	NC_036856.1	22429616	0.21615	0.18558	0.00000	0.52485	0.12429	0.00000	0.48679	0.18570	0.00000
74016	NC_036856.1	22429729	0.05784	0.18566	0.00000	0.00732	0.12434	0.00000	0.01919	0.18581	0.00000
74017	NC_036856.1	22479529	-0.00845	0.22595	0.00000	-0.00035	0.14355	0.00000	0.03248	0.23438	0.00000
74025	NC_036856.1	22573906	0.24877	0.31259	0.00000	0.41751	0.17187	0.00000	0.39727	0.33069	0.00000
74027	NC_036856.1	22592891	0.61290	0.32805	0.00000	0.04034	0.17539	0.00000	0.34982	0.34726	0.00000
74033	NC_036856.1	22720987	0.48353	0.36783	0.00000	0.37832	0.16815	0.00000	0.74565	0.38854	0.00000
74035	NC_036856.1	22727335	0.08495	0.36685	0.00000	0.20631	0.16661	0.00000	0.41766	0.38754	0.00000
74038	NC_036856.1	22746965	1.00000	0.36097	0.00000	0.14634	0.16043	0.00000	0.59744	0.38079	0.00000
74040	NC_036856.1	22761985	0.13773	0.35462	0.00000	0.23629	0.15500	0.00000	0.73331	0.37390	0.00000
74045	NC_036856.1	22803770	0.34673	0.32872	0.00000	0.39513	0.13697	0.00000	-nan	0.34856	0.00000
74049	NC_036856.1	22841066	0.31716	0.29836	0.00000	0.01499	0.11847	0.00000	0.09333	0.32139	0.00000
74053	NC_036856.1	22888408	0.32345	0.25084	0.00000	0.01481	0.09293	0.00000	0.09333	0.28567	0.00000
74055	NC_036856.1	22891562	-0.04163	0.24743	0.00000	-0.01749	0.09125	0.00000	0.08787	0.28337	0.00000
74071	NC_036856.1	23014713	0.03378	0.13141	0.00000	0.00205	0.03944	0.00000	0.46120	0.22562	0.00000
74076	NC_036856.1	23073421	-0.01160	0.10977	0.00000	-0.00056	0.03035	0.00000	0.20644	0.22358	0.00000
74077	NC_036856.1	23073401	-0.04222	0.10978	0.00000	-0.00197	0.03035	0.00000	0.00069	0.22358	0.00000
74079	NC_036856.1	23090322	0.00997	0.10905	0.00000	0.00133	0.02970	0.00000	0.26846	0.22562	0.00000
74084	NC_036856.1	23169211	-0.01448	0.12950	0.00000	-0.00058	0.03377	0.00000	0.17331	0.24302	0.00000
74085	NC_036856.1	23169222	-0.04695	0.12951	0.00000	-0.00190	0.03377	0.00000	0.02798	0.24302	0.00000
74093	NC_036856.1	23253073	0.05977	0.17118	0.00000	0.01817	0.04182	0.00000	0.52348	0.26304	0.00000
74096	NC_036856.1	23270097	1.00000	0.17813	0.00000	0.26230	0.04251	0.00000	0.59014	0.26523	0.00000
74104	NC_036856.1	23425311	-0.11020	0.17685	0.00000	-0.11440	0.02869	0.00000	0.05736	0.21614	0.00000
74117	NC_036856.1	23548985	-0.00997	0.18532	0.00000	-0.00038	0.02489	0.00000	0.02384	0.19458	0.00000
74124	NC_036856.1	23596069	-0.05287	0.20514	0.00000	-0.00223	0.02902	0.00000	0.02583	0.20797	0.00000
74133	NC_036856.1	23708340	0.04201	0.22650	0.00000	0.00421	0.03400	0.00000	0.26650	0.23622	0.00000
74140	NC_036856.1	23724553	0.01262	0.22293	0.00000	-0.01857	0.03328	0.00000	0.19349	0.23742	0.00000
74141	NC_036856.1	23724564	1.00000	0.22293	0.00000	0.15094	0.03328	0.00000	0.57550	0.23742	0.00000
74142	NC_036856.1	23731545	0.82605	0.22156	0.00000	0.15324	0.03306	0.00000	0.39823	0.23797	0.00000
74151	NC_036856.1	23796854	-0.08957	0.19594	0.00000	-0.00887	0.02842	0.00000	0.29089	0.23617	0.00000
74156	NC_036856.1	23813672	-0.00412	0.18639	0.00000	-0.00017	0.02662	0.00000	0.03248	0.23404	0.00000
74158	NC_036856.1	23890419	-0.07049	0.13389	0.00000	-0.00356	0.01663	0.00000	0.16933	0.21872	0.00000
74163	NC_036856.1	23926429	-0.07286	0.10582	0.00000	-0.06567	0.01112	0.00000	-0.03245	0.20859	0.00000
74164	NC_036856.1	23926507	-0.01411	0.10576	0.00000	-0.00062	0.01111	0.00000	0.32105	0.20857	0.00000
74183	NC_036856.1	24193330	-0.01521	-0.02767	0.00000	-0.00085	-0.01313	0.00000	0.13102	0.10587	0.00000
74189	NC_036856.1	24343184	0.02488	-0.02606	0.00000	-0.04527	-0.01285	0.00000	0.16550	0.07852	0.00000
74191	NC_036856.1	24344258	-0.06368	-0.02607	0.00000	-0.00341	-0.01285	0.00000	0.12908	0.07844	0.00000
74194	NC_036856.1	24364614	-0.04545	-0.02630	0.00000	-0.00800	-0.01286	0.00000	-0.02778	0.07698	0.00000
74207	NC_036856.1	24488590	-0.00000	-0.02892	0.00000	-0.00000	-0.01379	0.00000	0.02344	0.07505	0.00000
74214	NC_036856.1	24557629	-0.04680	-0.03117	0.00000	-0.00228	-0.01521	0.00000	0.06414	0.07631	0.00000
74218	NC_036856.1	24586429	0.06305	-0.03215	0.00000	0.05923	-0.01591	0.00000	0.07282	0.07648	0.00000
74221	NC_036856.1	24593393	-0.10453	-0.03238	0.00000	-0.11424	-0.01608	0.00000	0.10934	0.07646	0.00000
74227	NC_036856.1	24624423	-0.00794	-0.03338	0.00000	-0.00033	-0.01684	0.00000	0.00328	0.07604	0.00000
74229	NC_036856.1	24631677	-0.08143	-0.03333	0.00000	-0.00457	-0.01698	0.00000	0.11474	0.07575	0.00000
74230	NC_036856.1	24631700	-0.00634	-0.03333	0.00000	-0.00064	-0.01698	0.00000	0.23894	0.07574	0.00000
74242	NC_036856.1	24712702	-0.02376	-0.03311	0.00000	0.00268	-0.01821	0.00000	0.30619	0.07261	0.00000
74244	NC_036856.1	24718651	-0.08550	-0.03290	0.00000	-0.09202	-0.01824	0.00000	-0.15719	0.07228	0.00000
74249	NC_036856.1	24825677	-0.04529	-0.01620	0.00000	-0.00184	-0.01186	0.00000	0.01578	0.07643	0.00000
74264	NC_036856.1	24914486	0.02353	0.01513	0.00000	0.00121	0.00380	0.00000	0.05006	0.10590	0.00000
74289	NC_036856.1	25080495	0.14393	0.06166	0.00000	0.00655	0.04208	0.00000	-0.00165	0.17573	0.00000
74293	NC_036856.1	25095875	0.26245	0.06461	0.00000	0.14838	0.04548	0.00000	0.24645	0.17959	0.00000
74294	NC_036856.1	25095967	-0.10309	0.06463	0.00000	-0.11239	0.04550	0.00000	0.12479	0.17961	0.00000
74295	NC_036856.1	25100743	-0.01411	0.06626	0.00000	-0.00062	0.04665	0.00000	0.29912	0.18100	0.00000
74297	NC_036856.1	25111731	-0.10968	0.06833	0.00000	-0.12158	0.04901	0.00000	-0.18546	0.18345	0.00000
74301	NC_036856.1	25139272	-0.02011	0.07353	0.00000	-0.00099	0.05484	0.00000	-nan	0.18869	0.00000
74302	NC_036856.1	25139147	0.03917	0.07351	0.00000	0.01295	0.05481	0.00000	0.31020	0.18867	0.00000
74308	NC_036856.1	25178527	-0.03007	0.08135	0.00000	-0.00135	0.06292	0.00000	0.41835	0.19432	0.00000
74309	NC_036856.1	25178776	-0.02453	0.08140	0.00000	-0.00133	0.06297	0.00000	-nan	0.19435	0.00000
74315	NC_036856.1	25218233	0.87111	0.08971	0.00000	0.81800	0.07018	0.00000	0.71833	0.19736	0.00000
74316	NC_036856.1	25248777	-0.04536	0.09710	0.00000	-0.00767	0.07510	0.00000	-0.01943	0.19831	0.00000
74317	NC_036856.1	25248540	-0.04783	0.09704	0.00000	-0.00186	0.07506	0.00000	0.02839	0.19831	0.00000
74319	NC_036856.1	25270777	0.36715	0.10319	0.00000	0.23476	0.07817	0.00000	0.38762	0.19832	0.00000
74320	NC_036856.1	25271127	-0.04867	0.10330	0.00000	-0.00225	0.07821	0.00000	0.04809	0.19832	0.00000
74336	NC_036856.1	25482576	0.07631	0.23037	0.00000	0.01554	0.07687	0.00000	0.01579	0.18488	0.00000
74337	NC_036856.1	25482706	0.07004	0.23047	0.00000	0.01905	0.07685	0.00000	0.19902	0.18487	0.00000
74350	NC_036856.1	25547340	1.00000	0.27024	0.00000	0.18367	0.06677	0.00000	0.46114	0.17584	0.00000
74365	NC_036856.1	25778362	-0.00845	0.11231	0.00000	-0.00035	0.01681	0.00000	0.00706	0.09290	0.00000
74368	NC_036856.1	25782538	0.50581	0.10902	0.00000	0.05173	0.01637	0.00000	0.18143	0.09245	0.00000
74376	NC_036856.1	25877072	-0.05429	0.05556	0.00000	-0.00293	0.01250	0.00000	-0.07994	0.10057	0.00000
74377	NC_036856.1	25876712	-0.05538	0.05569	0.00000	-0.01435	0.01249	0.00000	0.17586	0.10047	0.00000
74380	NC_036856.1	25883333	-0.04137	0.05340	0.00000	-0.00155	0.01269	0.00000	0.00262	0.10234	0.00000
74384	NC_036856.1	25951097	-0.03895	0.04132	0.00000	-0.00159	0.01926	0.00000	0.00244	0.13133	0.00000
74391	NC_036856.1	26061994	0.05344	0.07610	0.00000	0.02225	0.05558	0.00000	0.46573	0.21345	0.00000
74395	NC_036856.1	26074561	-0.07171	0.08690	0.00000	-0.00532	0.06243	0.00000	0.28842	0.22458	0.00000
74408	NC_036856.1	26207564	1.00000	0.24718	0.00000	0.64286	0.15249	0.00000	0.57720	0.32205	0.00000
74441	NC_036856.1	26512201	0.59473	0.09977	0.00000	0.07383	-0.00512	0.00000	0.14618	0.06952	0.00000
74444	NC_036856.1	26548419	-0.11992	0.08012	0.00000	-0.17626	-0.00915	0.00000	0.10501	0.06063	0.00000
74446	NC_036856.1	26548920	-0.05058	0.07988	0.00000	-0.02645	-0.00918	0.00000	0.02780	0.06053	0.00000
74455	NC_036856.1	26645296	-0.00412	0.04677	0.00000	-0.00017	-0.00976	0.00000	0.03248	0.04730	0.00000
74456	NC_036856.1	26647353	-0.00845	0.04632	0.00000	-0.00035	-0.00969	0.00000	0.03248	0.04713	0.00000
74457	NC_036856.1	26647416	-0.04222	0.04630	0.00000	-0.00197	-0.00968	0.00000	-0.01164	0.04713	0.00000
74466	NC_036856.1	26729974	-0.02315	0.03448	0.00000	-0.00103	-0.00571	0.00000	-nan	0.04693	0.00000
74472	NC_036856.1	26788952	0.15493	0.03360	0.00000	0.00883	-0.00227	0.00000	0.00277	0.05428	0.00000
74487	NC_036856.1	26942681	-0.04579	0.03618	0.00000	-0.00194	0.00264	0.00000	-0.00809	0.08921	0.00000
74490	NC_036856.1	26950248	-0.05287	0.03597	0.00000	-0.00326	0.00272	0.00000	0.02031	0.09097	0.00000
74494	NC_036856.1	26953316	0.07447	0.03587	0.00000	0.01486	0.00274	0.00000	0.47942	0.09168	0.00000
74495	NC_036856.1	26953621	0.12996	0.03586	0.00000	0.00698	0.00275	0.00000	-0.00165	0.09175	0.00000
74505	NC_036856.1	27040930	0.17429	0.02996	0.00000	0.00827	0.00316	0.00000	-0.00888	0.11084	0.00000
74512	NC_036856.1	27109867	-0.06942	0.02360	0.00000	-0.00371	0.00296	0.00000	0.16133	0.12469	0.00000
74517	NC_036856.1	27128614	-0.06211	0.02179	0.00000	-0.00285	0.00291	0.00000	0.38712	0.12761	0.00000
74526	NC_036856.1	27248535	0.00605	0.03128	0.00000	0.01088	0.00292	0.00000	0.01147	0.14114	0.00000
74538	NC_036856.1	27497305	-0.10543	0.17139	0.00000	-0.14080	0.00960	0.00000	0.03435	0.16610	0.00000
74541	NC_036856.1	27524703	0.75850	0.17330	0.00000	0.17927	0.01035	0.00000	0.43505	0.16173	0.00000
74542	NC_036856.1	27524768	-0.05812	0.17330	0.00000	-0.00394	0.01035	0.00000	0.37516	0.16172	0.00000
74549	NC_036856.1	27597104	0.31085	0.16912	0.00000	0.01519	0.01494	0.00000	0.06650	0.14781	0.00000
74556	NC_036856.1	27646232	-0.04137	0.16265	0.00000	-0.00155	0.01990	0.00000	0.00262	0.13964	0.00000
74572	NC_036856.1	27854371	0.10923	0.18259	0.00000	0.01092	0.07575	0.00000	0.06932	0.16611	0.00000
74573	NC_036856.1	27854361	-0.12963	0.18259	0.00000	-0.14748	0.07575	0.00000	0.23416	0.16610	0.00000
74575	NC_036856.1	27891967	0.14854	0.19421	0.00000	0.05107	0.08701	0.00000	0.10750	0.17633	0.00000
74577	NC_036856.1	27908599	0.40260	0.19957	0.00000	0.03833	0.09168	0.00000	0.04854	0.18071	0.00000
74582	NC_036856.1	27946008	0.15476	0.21200	0.00000	0.29417	0.10143	0.00000	0.40044	0.19010	0.00000
74587	NC_036856.1	27969368	0.03244	0.22182	0.00000	0.00197	0.10908	0.00000	0.06364	0.19800	0.00000
74589	NC_036856.1	27997098	0.31350	0.23221	0.00000	0.42777	0.11637	0.00000	0.49597	0.20543	0.00000
74590	NC_036856.1	27996721	0.15081	0.23206	0.00000	0.09947	0.11627	0.00000	0.17986	0.20532	0.00000
74596	NC_036856.1	28069879	0.58819	0.26508	0.00000	0.07171	0.13817	0.00000	0.22077	0.23072	0.00000
74614	NC_036856.1	28404094	0.20902	0.38261	0.00000	0.03265	0.29076	0.00000	0.41582	0.39861	0.00000
74615	NC_036856.1	28404106	-0.01431	0.38261	0.00000	-0.00900	0.29076	0.00000	0.10919	0.39861	0.00000
74616	NC_036856.1	28404397	0.69485	0.38262	0.00000	0.75494	0.29078	0.00000	0.83346	0.39859	0.00000
74617	NC_036856.1	28404620	-0.03680	0.38263	0.00000	-0.00978	0.29079	0.00000	0.02706	0.39857	0.00000
74618	NC_036856.1	28409384	0.64627	0.38281	0.00000	0.39692	0.29113	0.00000	0.24866	0.39818	0.00000
74619	NC_036856.1	28408877	0.75652	0.38279	0.00000	0.56678	0.29109	0.00000	0.78571	0.39823	0.00000
74644	NC_036856.1	28673642	0.18188	0.44697	0.00000	0.00797	0.34507	0.00000	-0.00248	0.33168	0.00000
74649	NC_036856.1	28754185	0.87174	0.45947	0.00000	0.83599	0.35165	0.00000	0.63011	0.32710	0.00000
74650	NC_036856.1	28754019	0.75620	0.45947	0.00000	0.69245	0.35167	0.00000	0.48403	0.32711	0.00000
74657	NC_036856.1	28840066	0.08129	0.43669	0.00000	0.01637	0.31228	0.00000	0.31268	0.31274	0.00000
74666	NC_036856.1	28985633	0.31716	0.31051	0.00000	0.01499	0.15108	0.00000	0.09333	0.24877	0.00000
74686	NC_036856.1	29197694	0.30129	0.14230	0.00000	0.10762	0.05350	0.00000	0.36784	0.24899	0.00000
74692	NC_036856.1	29239667	-0.01059	0.13446	0.00000	-0.00092	0.05305	0.00000	0.10037	0.25095	0.00000
74698	NC_036856.1	29302976	0.21749	0.14074	0.00000	0.09195	0.05869	0.00000	0.26972	0.25201	0.00000
74699	NC_036856.1	29303016	0.03634	0.14075	0.00000	0.06388	0.05869	0.00000	0.65650	0.25200	0.00000
74701	NC_036856.1	29320419	-0.09409	0.14515	0.00000	-0.02225	0.06062	0.00000	0.27890	0.25173	0.00000
74705	NC_036856.1	29373774	0.06362	0.16421	0.00000	0.02973	0.06735	0.00000	0.04357	0.24966	0.00000
74721	NC_036856.1	29525091	0.27842	0.21345	0.00000	0.23803	0.08199	0.00000	0.36686	0.23685	0.00000
74725	NC_036856.1	29548939	0.49803	0.21469	0.00000	0.15791	0.08248	0.00000	0.30259	0.23384	0.00000
74731	NC_036856.1	29559910	-0.03796	0.21470	0.00000	-0.03336	0.08263	0.00000	0.06523	0.23254	0.00000
74732	NC_036856.1	29559771	0.77298	0.21470	0.00000	0.17476	0.08263	0.00000	0.50246	0.23255	0.00000
74747	NC_036856.1	29618381	-0.00000	0.20886	0.00000	-0.00000	0.08285	0.00000	0.04804	0.22527	0.00000
74748	NC_036856.1	29618370	0.00055	0.20886	0.00000	0.00012	0.08285	0.00000	0.15498	0.22527	0.00000
74752	NC_036856.1	29666387	-0.00623	0.19877	0.00000	0.03376	0.08339	0.00000	0.14381	0.21957	0.00000
74766	NC_036856.1	29826944	0.04719	0.15486	0.00000	0.00277	0.08775	0.00000	0.32994	0.19494	0.00000
74771	NC_036856.1	29840888	0.43388	0.14982	0.00000	0.32446	0.08664	0.00000	0.25725	0.19117	0.00000
74789	NC_036856.1	29998096	0.03470	0.09380	0.00000	0.00491	0.05269	0.00000	0.00186	0.15706	0.00000
74796	NC_036856.1	30048355	0.00000	0.08592	0.00000	0.00000	0.04317	0.00000	0.00774	0.16059	0.00000
74800	NC_036856.1	30082270	-0.07122	0.08569	0.00000	-0.00341	0.03887	0.00000	0.21740	0.16742	0.00000
74805	NC_036856.1	30167540	0.37051	0.09040	0.00000	0.12411	0.03307	0.00000	0.45500	0.18704	0.00000
74827	NC_036856.1	30367108	0.18188	0.09284	0.00000	0.00797	0.04014	0.00000	-0.00823	0.19329	0.00000
74828	NC_036856.1	30367387	-0.03248	0.09286	0.00000	-0.00179	0.04019	0.00000	0.20191	0.19328	0.00000
74829	NC_036856.1	30372451	-0.08221	0.09324	0.00000	-0.00435	0.04108	0.00000	0.17944	0.19311	0.00000
74832	NC_036856.1	30375677	-0.07049	0.09350	0.00000	-0.00543	0.04168	0.00000	0.22728	0.19301	0.00000
74835	NC_036856.1	30382663	0.36410	0.09413	0.00000	0.09123	0.04303	0.00000	0.18200	0.19278	0.00000
74836	NC_036856.1	30386925	-0.01411	0.09455	0.00000	-0.00062	0.04391	0.00000	0.29912	0.19264	0.00000
74845	NC_036856.1	30493906	-0.03862	0.11382	0.00000	-0.02832	0.07679	0.00000	0.30180	0.19090	0.00000
74861	NC_036856.1	30602287	0.73356	0.13930	0.00000	0.77653	0.11731	0.00000	0.48812	0.19489	0.00000
74868	NC_036856.1	30612967	0.06264	0.14074	0.00000	0.00528	0.11979	0.00000	0.01594	0.19616	0.00000
74875	NC_036856.1	30721611	-0.06399	0.14784	0.00000	-0.00509	0.12724	0.00000	0.02512	0.22894	0.00000
74882	NC_036856.1	30847901	0.08571	0.17426	0.00000	0.01627	0.14049	0.00000	0.55830	0.29654	0.00000
74883	NC_036856.1	30848009	0.01725	0.17430	0.00000	0.00267	0.14051	0.00000	0.23885	0.29659	0.00000
74885	NC_036856.1	30880289	0.18582	0.18584	0.00000	0.08723	0.14968	0.00000	0.13267	0.31100	0.00000
74890	NC_036856.1	30948088	0.94030	0.20986	0.00000	0.86647	0.17297	0.00000	0.72297	0.33148	0.00000
74895	NC_036856.1	30948524	-0.11864	0.21001	0.00000	-0.12895	0.17313	0.00000	0.41714	0.33155	0.00000
74916	NC_036856.1	31121160	-0.12410	0.28183	0.00000	-0.04155	0.26726	0.00000	0.02400	0.30353	0.00000
74927	NC_036856.1	31304549	0.01643	0.31114	0.00000	0.00228	0.30360	0.00000	0.06043	0.26768	0.00000
74929	NC_036856.1	31305091	0.75267	0.31093	0.00000	0.69492	0.30341	0.00000	0.44267	0.26756	0.00000
74934	NC_036856.1	31325646	0.75948	0.30200	0.00000	0.76147	0.29526	0.00000	0.56421	0.26246	0.00000
74941	NC_036856.1	31364981	0.84560	0.27917	0.00000	0.79033	0.27475	0.00000	0.67233	0.25007	0.00000
74943	NC_036856.1	31391268	-0.07774	0.25837	0.00000	-0.01953	0.25582	0.00000	0.09766	0.23823	0.00000
74945	NC_036856.1	31397935	0.02324	0.25286	0.00000	0.00286	0.25087	0.00000	0.00600	0.23515	0.00000
74956	NC_036856.1	31517844	-0.02722	0.13133	0.00000	-0.00258	0.13861	0.00000	0.23157	0.15812	0.00000
74959	NC_036856.1	31536485	-0.04031	0.11212	0.00000	-0.00158	0.12008	0.00000	0.00117	0.14392	0.00000
74966	NC_036856.1	31655903	-0.04695	0.03413	0.00000	-0.00190	0.03161	0.00000	0.02064	0.06608	0.00000
74971	NC_036856.1	31737251	-0.04137	0.03702	0.00000	-0.00155	0.01090	0.00000	0.00262	0.04591	0.00000
74980	NC_036856.1	31822822	-0.02017	0.06289	0.00000	0.00004	0.00561	0.00000	0.07245	0.04807	0.00000
74981	NC_036856.1	31822479	0.01720	0.06274	0.00000	0.00220	0.00560	0.00000	0.02243	0.04800	0.00000
74983	NC_036856.1	31826216	0.09057	0.06447	0.00000	0.01029	0.00574	0.00000	-0.00071	0.04876	0.00000
74989	NC_036856.1	31866271	-0.04579	0.08528	0.00000	-0.00194	0.00751	0.00000	-0.00809	0.05977	0.00000
74990	NC_036856.1	31866324	0.31716	0.08531	0.00000	0.01499	0.00751	0.00000	0.09333	0.05979	0.00000
75001	NC_036856.1	32106392	1.00000	0.21439	0.00000	0.15827	0.03075	0.00000	0.59067	0.24143	0.00000
75004	NC_036856.1	32146581	-0.06760	0.20597	0.00000	-0.03631	0.04171	0.00000	-nan	0.25225	0.00000
75007	NC_036856.1	32175571	-0.09477	0.20036	0.00000	-0.09753	0.05563	0.00000	0.23231	0.25442	0.00000
75012	NC_036856.1	32271316	0.05471	0.20609	0.00000	0.01053	0.12369	0.00000	0.27079	0.25440	0.00000
75013	NC_036856.1	32271308	-0.12057	0.20609	0.00000	-0.13380	0.12369	0.00000	0.01533	0.25440	0.00000
75021	NC_036856.1	32371303	-0.04783	0.28424	0.00000	-0.00186	0.23509	0.00000	0.02839	0.28881	0.00000
75022	NC_036856.1	32371319	-0.00412	0.28426	0.00000	-0.00034	0.23511	0.00000	0.00403	0.28882	0.00000
75024	NC_036856.1	32399161	0.84560	0.31545	0.00000	0.79033	0.26933	0.00000	0.75589	0.30516	0.00000
75031	NC_036856.1	32465702	0.16335	0.39391	0.00000	0.00891	0.34792	0.00000	0.03950	0.35090	0.00000
75033	NC_036856.1	32501583	0.61965	0.43291	0.00000	0.72063	0.38443	0.00000	0.48475	0.37601	0.00000
75037	NC_036856.1	32546335	0.79738	0.47350	0.00000	0.74671	0.42086	0.00000	0.70034	0.40431	0.00000
75040	NC_036856.1	32563537	0.66440	0.48497	0.00000	0.51121	0.43150	0.00000	0.45013	0.41310	0.00000
75043	NC_036856.1	32603868	0.44081	0.50789	0.00000	0.39104	0.44995	0.00000	0.31707	0.43125	0.00000
75045	NC_036856.1	32603689	0.57053	0.50781	0.00000	0.53242	0.44989	0.00000	0.38794	0.43118	0.00000
75046	NC_036856.1	32603956	0.57225	0.50793	0.00000	0.47910	0.44997	0.00000	0.60436	0.43128	0.00000
75053	NC_036856.1	32655833	0.63576	0.52089	0.00000	0.65057	0.45834	0.00000	0.67322	0.44502	0.00000
75058	NC_036856.1	32720439	1.00000	0.51092	0.00000	0.88506	0.44507	0.00000	0.59371	0.44431	0.00000
75059	NC_036856.1	32737625	0.94564	0.50379	0.00000	0.73134	0.43754	0.00000	0.60048	0.44021	0.00000
75060	NC_036856.1	32737756	-0.08271	0.50372	0.00000	-0.00414	0.43747	0.00000	0.16709	0.44017	0.00000
75066	NC_036856.1	32764359	-0.15902	0.48579	0.00000	-0.27427	0.41999	0.00000	0.37912	0.42914	0.00000
75081	NC_036856.1	33011517	-0.00412	0.07155	0.00000	-0.00017	0.06913	0.00000	0.03248	0.08054	0.00000
75089	NC_036856.1	33076438	-0.05287	0.02931	0.00000	-0.00223	0.03413	0.00000	0.02143	0.03434	0.00000
75097	NC_036856.1	33150993	-0.04137	0.03056	0.00000	-0.00155	0.03243	0.00000	0.00262	0.02299	0.00000
75098	NC_036856.1	33150995	-0.05187	0.03056	0.00000	-0.00229	0.03243	0.00000	-0.03276	0.02299	0.00000
75101	NC_036856.1	33178139	0.24953	0.03623	0.00000	0.11838	0.03536	0.00000	0.01743	0.02450	0.00000
75123	NC_036856.1	33463258	0.19962	0.14338	0.00000	0.06948	0.10026	0.00000	0.30173	0.11624	0.00000
75124	NC_036856.1	33472831	-0.03718	0.14266	0.00000	-0.00158	0.09932	0.00000	-0.01065	0.11634	0.00000
75128	NC_036856.1	33528892	1.00000	0.13568	0.00000	1.00000	0.09164	0.00000	0.56503	0.11522	0.00000
75132	NC_036856.1	33538444	0.32246	0.13405	0.00000	0.29712	0.08999	0.00000	0.23030	0.11481	0.00000
75133	NC_036856.1	33547873	0.54561	0.00000	0.00000	0.42752	0.00000	0.00000	0.20753	0.00000	0.00000
75134	NC_036856.1	33547873	-0.11604	0.13325	0.00000	-0.13633	0.08859	0.00000	0.03755	0.11498	0.00000
75135	NC_036856.1	33553744	-0.02537	0.13226	0.00000	-0.00210	0.08753	0.00000	0.01609	0.11476	0.00000
75136	NC_036856.1	33553877	0.14684	0.13224	0.00000	0.01215	0.08751	0.00000	0.08597	0.11476	0.00000
75137	NC_036856.1	33562350	0.35581	0.13079	0.00000	0.21986	0.08595	0.00000	0.09902	0.11444	0.00000
75138	NC_036856.1	33562369	-0.00845	0.13078	0.00000	-0.00035	0.08595	0.00000	0.03248	0.11444	0.00000
75151	NC_036856.1	33595117	0.18048	0.12501	0.00000	0.00826	0.07961	0.00000	0.01280	0.11333	0.00000
75156	NC_036856.1	33631793	0.18367	0.11879	0.00000	0.00773	0.07214	0.00000	0.05970	0.11274	0.00000
75157	NC_036856.1	33632153	-0.06677	0.11873	0.00000	-0.00553	0.07207	0.00000	-0.00735	0.11274	0.00000
75158	NC_036856.1	33646381	-0.05177	0.11651	0.00000	-0.00252	0.06910	0.00000	0.29381	0.11265	0.00000
75161	NC_036856.1	33653241	-0.07049	0.11553	0.00000	-0.00356	0.06768	0.00000	0.16933	0.11269	0.00000
75168	NC_036856.1	33720971	-0.00489	0.11149	0.00000	-0.00212	0.05496	0.00000	0.03780	0.11715	0.00000
