# Stacks v2.0b;  Phylip sequential; October 02, 2018
# Seq Pos	Locus ID	Column	Population
28360	94618	138	fc:R,fl:A,pl:R,
28361	94617	72	fc:Y,fl:N,pl:C,
28362	94617	112	fc:G,fl:N,pl:K,
28363	94623	49	fc:S,fl:N,pl:G,
28364	94631	201	fc:W,fl:T,pl:W,
28365	94631	203	fc:W,fl:T,pl:T,
28366	94631	204	fc:R,fl:G,pl:R,
28367	94631	206	fc:R,fl:G,pl:R,
28368	94631	208	fc:R,fl:G,pl:R,
28369	94636	62	fc:C,fl:Y,pl:C,
28370	94636	44	fc:C,fl:Y,pl:C,
28371	94636	17	fc:C,fl:S,pl:C,
28372	94635	120	fc:Y,fl:N,pl:T,
28373	94635	237	fc:M,fl:N,pl:C,
28374	94640	135	fc:A,fl:N,pl:M,
28375	94656	209	fc:K,fl:T,pl:T,
28376	94656	185	fc:M,fl:A,pl:A,
28377	94656	178	fc:A,fl:R,pl:A,
28378	94656	173	fc:R,fl:A,pl:A,
28379	94656	75	fc:A,fl:R,pl:A,
28380	94658	341	fc:K,fl:N,pl:N,
28381	94658	306	fc:S,fl:N,pl:C,
28382	94662	253	fc:K,fl:N,pl:G,
28383	94661	58	fc:K,fl:N,pl:T,
28384	94675	217	fc:K,fl:N,pl:G,
28385	94677	187	fc:M,fl:N,pl:N,
28386	94680	328	fc:Y,fl:N,pl:N,
28387	94688	80	fc:G,fl:G,pl:R,
28388	94688	161	fc:C,fl:M,pl:C,
28389	94693	268	fc:R,fl:G,pl:N,
28390	94712	119	fc:A,fl:R,pl:A,
28391	94712	97	fc:A,fl:R,pl:A,
28392	94719	181	fc:M,fl:N,pl:N,
28393	94735	23	fc:Y,fl:N,pl:Y,
28394	94735	64	fc:S,fl:N,pl:S,
28395	94735	86	fc:W,fl:N,pl:W,
28396	94735	96	fc:K,fl:N,pl:K,
28397	94735	156	fc:Y,fl:N,pl:Y,
28398	94735	162	fc:R,fl:N,pl:R,
28399	94735	195	fc:W,fl:N,pl:W,
28400	94738	131	fc:S,fl:N,pl:G,
28401	94746	145	fc:G,fl:N,pl:R,
28402	94749	26	fc:R,fl:N,pl:G,
28403	94752	149	fc:A,fl:R,pl:A,
28404	94752	154	fc:A,fl:W,pl:A,
28405	94752	158	fc:G,fl:K,pl:G,
28406	94752	161	fc:A,fl:W,pl:A,
28407	94752	166	fc:C,fl:Y,pl:C,
28408	94752	169	fc:A,fl:M,pl:A,
28409	94752	184	fc:C,fl:Y,pl:C,
28410	94775	116	fc:T,fl:T,pl:Y,
28411	94775	259	fc:Y,fl:N,pl:T,
28412	94800	172	fc:K,fl:N,pl:K,
28413	94800	149	fc:S,fl:N,pl:S,
28414	94807	300	fc:R,fl:N,pl:A,
28415	94813	138	fc:Y,fl:N,pl:Y,
28416	94830	289	fc:T,fl:N,pl:K,
28417	94830	109	fc:Y,fl:N,pl:Y,
28418	94829	234	fc:M,fl:N,pl:A,
28419	94829	266	fc:W,fl:N,pl:T,
28420	94829	273	fc:K,fl:N,pl:G,
28421	94829	274	fc:W,fl:N,pl:T,
28422	94842	115	fc:G,fl:N,pl:R,
28423	94844	136	fc:A,fl:N,pl:M,
28424	94844	149	fc:A,fl:N,pl:M,
28425	94844	166	fc:C,fl:N,pl:M,
28426	94844	179	fc:C,fl:N,pl:M,
28427	94844	180	fc:T,fl:N,pl:K,
28428	94844	190	fc:C,fl:N,pl:S,
28429	94856	79	fc:N,fl:N,pl:Y,
28430	94859	156	fc:Y,fl:N,pl:N,
28431	94859	7	fc:G,fl:N,pl:R,
28432	94858	164	fc:M,fl:N,pl:A,
28433	94858	174	fc:M,fl:N,pl:C,
28434	94858	190	fc:Y,fl:N,pl:T,
28435	94858	193	fc:Y,fl:N,pl:T,
28436	94858	195	fc:Y,fl:N,pl:T,
28437	94858	231	fc:Y,fl:N,pl:C,
28438	94858	242	fc:K,fl:N,pl:T,
28439	94869	66	fc:G,fl:N,pl:R,
28440	94874	22	fc:G,fl:N,pl:R,
28441	94885	179	fc:W,fl:N,pl:N,
28442	94885	207	fc:M,fl:N,pl:C,
28443	94887	71	fc:N,fl:R,pl:N,
28444	94887	74	fc:N,fl:S,pl:N,
28445	94887	92	fc:N,fl:Y,pl:N,
28446	94887	166	fc:N,fl:Y,pl:N,
28447	94887	171	fc:N,fl:W,pl:N,
28448	94887	174	fc:N,fl:K,pl:N,
28449	94887	187	fc:N,fl:M,pl:N,
28450	94887	216	fc:N,fl:R,pl:N,
28451	94901	158	fc:R,fl:N,pl:A,
28452	94901	256	fc:C,fl:N,pl:M,
28453	94916	201	fc:G,fl:N,pl:K,
28454	94929	289	fc:W,fl:N,pl:N,
28455	94943	87	fc:R,fl:N,pl:N,
28456	94942	194	fc:T,fl:N,pl:K,
28457	94945	265	fc:R,fl:N,pl:N,
28458	94945	263	fc:W,fl:N,pl:N,
28459	94945	258	fc:M,fl:N,pl:N,
28460	94945	16	fc:M,fl:N,pl:M,
28461	94951	275	fc:T,fl:N,pl:Y,
28462	94951	33	fc:R,fl:N,pl:N,
28463	94960	122	fc:T,fl:K,pl:T,
28464	94962	103	fc:M,fl:N,pl:M,
28465	94984	251	fc:Y,fl:N,pl:N,
28466	95023	30	fc:A,fl:M,pl:A,
28467	95027	198	fc:T,fl:N,pl:W,
28468	95027	196	fc:T,fl:N,pl:W,
28469	95027	192	fc:T,fl:N,pl:K,
28470	95027	185	fc:C,fl:N,pl:S,
28471	95027	168	fc:T,fl:N,pl:Y,
28472	95027	165	fc:T,fl:N,pl:K,
28473	95032	259	fc:K,fl:N,pl:G,
28474	95031	28	fc:K,fl:N,pl:T,
28475	95039	260	fc:T,fl:N,pl:Y,
28476	95047	186	fc:R,fl:N,pl:A,
28477	95065	42	fc:S,fl:N,pl:S,
28478	95069	55	fc:Y,fl:N,pl:N,
28479	95075	356	fc:N,fl:N,pl:W,
28480	95074	229	fc:W,fl:N,pl:W,
28481	95077	142	fc:R,fl:N,pl:A,
28482	95091	275	fc:W,fl:N,pl:N,
28483	95096	215	fc:R,fl:N,pl:R,
28484	95095	38	fc:K,fl:N,pl:T,
28485	95095	92	fc:R,fl:N,pl:R,
28486	95099	79	fc:Y,fl:N,pl:Y,
28487	95098	150	fc:Y,fl:N,pl:C,
28488	95098	188	fc:W,fl:N,pl:N,
28489	95101	222	fc:W,fl:N,pl:W,
28490	95101	215	fc:Y,fl:N,pl:Y,
28491	95106	108	fc:M,fl:N,pl:C,
28492	95122	102	fc:W,fl:N,pl:N,
28493	95132	32	fc:N,fl:N,pl:R,
28494	95141	24	fc:Y,fl:N,pl:N,
28495	95141	251	fc:N,fl:N,pl:R,
28496	95153	182	fc:K,fl:N,pl:N,
28497	95158	242	fc:M,fl:N,pl:C,
28498	95164	141	fc:A,fl:N,pl:M,
28499	95167	140	fc:K,fl:N,pl:G,
28500	95182	177	fc:K,fl:T,pl:T,
28501	95182	196	fc:Y,fl:C,pl:C,
28502	95202	14	fc:K,fl:N,pl:K,
28503	95205	206	fc:G,fl:R,pl:G,
28504	95205	245	fc:Y,fl:N,pl:Y,
28505	95209	69	fc:K,fl:N,pl:K,
28506	95214	126	fc:Y,fl:N,pl:Y,
28507	95214	278	fc:M,fl:N,pl:C,
28508	95214	290	fc:R,fl:N,pl:G,
28509	95214	295	fc:N,fl:N,pl:K,
28510	95218	34	fc:R,fl:N,pl:G,
28511	95219	18	fc:C,fl:M,pl:C,
28512	95219	36	fc:G,fl:R,pl:G,
28513	95219	77	fc:K,fl:G,pl:G,
28514	95219	120	fc:C,fl:M,pl:C,
28515	95219	243	fc:A,fl:M,pl:A,
28516	95223	221	fc:C,fl:C,pl:Y,
28517	95228	103	fc:Y,fl:C,pl:C,
28518	95230	203	fc:Y,fl:N,pl:C,
28519	95244	34	fc:K,fl:G,pl:G,
28520	95247	123	fc:N,fl:N,pl:Y,
28521	95252	154	fc:N,fl:R,pl:A,
28522	95259	258	fc:W,fl:N,pl:N,
28523	95259	218	fc:G,fl:N,pl:R,
28524	95286	197	fc:M,fl:N,pl:C,
28525	95286	239	fc:Y,fl:N,pl:N,
28526	95292	177	fc:Y,fl:N,pl:Y,
28527	95298	9	fc:R,fl:N,pl:R,
28528	95310	206	fc:K,fl:N,pl:T,
28529	95310	198	fc:W,fl:N,pl:T,
28530	95310	197	fc:W,fl:N,pl:T,
28531	95311	20	fc:N,fl:N,pl:M,
28532	95329	291	fc:R,fl:N,pl:A,
28533	95340	147	fc:A,fl:N,pl:W,
28534	95351	64	fc:R,fl:N,pl:N,
28535	95351	239	fc:Y,fl:N,pl:N,
28536	95359	341	fc:W,fl:N,pl:A,
28537	95359	342	fc:W,fl:N,pl:A,
28538	95359	344	fc:K,fl:N,pl:G,
28539	95363	159	fc:A,fl:N,pl:R,
28540	95367	17	fc:M,fl:M,pl:M,
28541	95367	6	fc:Y,fl:N,pl:Y,
28542	95366	122	fc:R,fl:N,pl:G,
28543	95374	163	fc:M,fl:C,pl:C,
28544	95384	168	fc:N,fl:N,pl:K,
28545	95385	286	fc:Y,fl:N,pl:N,
28546	95390	167	fc:G,fl:G,pl:R,
28547	95400	14	fc:W,fl:N,pl:W,
28548	95400	28	fc:Y,fl:N,pl:N,
28549	95400	29	fc:R,fl:N,pl:N,
28550	95400	53	fc:S,fl:N,pl:N,
28551	95400	56	fc:K,fl:N,pl:N,
28552	95400	65	fc:R,fl:N,pl:N,
28553	95400	84	fc:K,fl:N,pl:N,
28554	95400	86	fc:R,fl:N,pl:N,
28555	95400	125	fc:M,fl:N,pl:N,
28556	95400	131	fc:W,fl:N,pl:N,
28557	95400	136	fc:Y,fl:N,pl:N,
28558	95400	140	fc:Y,fl:N,pl:N,
28559	95400	144	fc:Y,fl:N,pl:N,
28560	95406	137	fc:K,fl:N,pl:G,
28561	95409	219	fc:K,fl:N,pl:G,
28562	95409	100	fc:K,fl:N,pl:T,
28563	95409	73	fc:S,fl:N,pl:C,
28564	95408	40	fc:S,fl:N,pl:G,
28565	95408	280	fc:W,fl:N,pl:T,
28566	95411	115	fc:N,fl:N,pl:M,
28567	95411	9	fc:N,fl:N,pl:K,
28568	95410	162	fc:G,fl:N,pl:R,
28569	95421	21	fc:M,fl:N,pl:A,
28570	95426	7	fc:Y,fl:N,pl:C,
28571	95431	260	fc:A,fl:N,pl:R,
28572	95431	8	fc:M,fl:N,pl:M,
28573	95430	71	fc:Y,fl:N,pl:N,
28574	95430	87	fc:Y,fl:N,pl:N,
28575	95430	88	fc:R,fl:N,pl:N,
28576	95430	261	fc:K,fl:N,pl:T,
28577	95438	8	fc:R,fl:N,pl:N,
28578	95442	337	fc:W,fl:N,pl:T,
28579	95442	136	fc:K,fl:N,pl:T,
28580	95442	12	fc:K,fl:N,pl:G,
28581	95441	288	fc:M,fl:N,pl:N,
28582	95447	244	fc:R,fl:N,pl:G,
28583	95446	92	fc:G,fl:G,pl:R,
28584	95446	133	fc:M,fl:C,pl:M,
28585	95446	232	fc:K,fl:G,pl:G,
28586	95450	26	fc:Y,fl:N,pl:Y,
28587	95466	250	fc:R,fl:N,pl:N,
28588	95471	111	fc:N,fl:N,pl:M,
28589	95476	23	fc:C,fl:Y,pl:C,
28590	95476	99	fc:C,fl:Y,pl:C,
28591	95476	198	fc:G,fl:R,pl:G,
28592	95492	116	fc:G,fl:R,pl:G,
28593	95508	111	fc:C,fl:C,pl:Y,
28594	95507	24	fc:W,fl:N,pl:T,
28595	95511	164	fc:N,fl:Y,pl:N,
28596	95510	183	fc:W,fl:N,pl:T,
28597	95541	122	fc:M,fl:A,pl:A,
28598	95559	182	fc:M,fl:C,pl:N,
28599	95563	191	fc:M,fl:C,pl:C,
28600	95582	110	fc:W,fl:N,pl:W,
28601	95582	107	fc:W,fl:N,pl:W,
28602	95585	37	fc:R,fl:G,pl:G,
28603	95592	22	fc:R,fl:N,pl:G,
28604	95595	182	fc:A,fl:A,pl:W,
28605	95597	90	fc:R,fl:N,pl:G,
28606	95603	34	fc:R,fl:N,pl:N,
28607	95628	307	fc:K,fl:N,pl:G,
28608	95628	277	fc:T,fl:N,pl:W,
28609	95629	81	fc:W,fl:N,pl:T,
28610	95629	84	fc:G,fl:N,pl:K,
28611	95629	138	fc:R,fl:N,pl:G,
28612	95636	90	fc:K,fl:N,pl:G,
28613	95648	10	fc:R,fl:N,pl:R,
28614	95648	35	fc:T,fl:T,pl:Y,
28615	95648	128	fc:G,fl:G,pl:S,
28616	95648	164	fc:C,fl:C,pl:S,
28617	95648	176	fc:R,fl:N,pl:N,
28618	95648	192	fc:G,fl:G,pl:R,
28619	95652	186	fc:R,fl:N,pl:R,
28620	95657	56	fc:C,fl:N,pl:Y,
28621	95670	30	fc:K,fl:N,pl:G,
28622	95674	64	fc:K,fl:N,pl:G,
28623	95682	59	fc:M,fl:N,pl:M,
28624	95692	212	fc:M,fl:N,pl:C,
28625	95692	169	fc:Y,fl:N,pl:C,
28626	95693	39	fc:M,fl:N,pl:C,
28627	95715	296	fc:N,fl:N,pl:Y,
28628	95715	226	fc:S,fl:N,pl:G,
28629	95727	66	fc:C,fl:S,pl:C,
28630	95727	197	fc:T,fl:W,pl:T,
28631	95750	245	fc:N,fl:N,pl:W,
28632	95759	340	fc:W,fl:N,pl:A,
28633	95764	345	fc:K,fl:N,pl:N,
28634	95764	124	fc:Y,fl:N,pl:Y,
28635	95777	137	fc:R,fl:R,pl:G,
28636	95782	366	fc:M,fl:N,pl:N,
28637	95782	317	fc:K,fl:N,pl:K,
28638	95782	311	fc:W,fl:N,pl:A,
28639	95782	308	fc:K,fl:N,pl:N,
28640	95782	162	fc:N,fl:N,pl:R,
28641	95781	45	fc:M,fl:N,pl:M,
28642	95781	63	fc:M,fl:N,pl:M,
28643	95781	76	fc:S,fl:N,pl:S,
28644	95781	79	fc:N,fl:N,pl:R,
28645	95781	101	fc:Y,fl:N,pl:Y,
28646	95781	118	fc:K,fl:N,pl:K,
28647	95792	145	fc:W,fl:N,pl:A,
28648	95794	240	fc:C,fl:N,pl:M,
28649	95797	289	fc:M,fl:N,pl:C,
28650	95814	116	fc:A,fl:N,pl:W,
28651	95846	161	fc:Y,fl:Y,pl:Y,
28652	95847	306	fc:S,fl:N,pl:C,
28653	95857	192	fc:G,fl:R,pl:G,
28654	95857	24	fc:K,fl:G,pl:G,
28655	95862	155	fc:Y,fl:N,pl:C,
28656	95901	40	fc:Y,fl:N,pl:Y,
28657	95901	209	fc:K,fl:N,pl:T,
28658	95904	343	fc:Y,fl:N,pl:N,
28659	95909	151	fc:N,fl:N,pl:W,
28660	95912	245	fc:K,fl:N,pl:G,
28661	95914	225	fc:R,fl:N,pl:G,
28662	95917	200	fc:C,fl:N,pl:Y,
28663	95916	239	fc:C,fl:N,pl:Y,
28664	95919	141	fc:N,fl:N,pl:R,
28665	95919	72	fc:S,fl:S,pl:S,
28666	95928	97	fc:C,fl:C,pl:Y,
28667	95928	28	fc:A,fl:A,pl:W,
28668	95927	14	fc:A,fl:A,pl:W,
28669	95927	79	fc:G,fl:G,pl:R,
28670	95927	91	fc:A,fl:A,pl:W,
28671	95927	95	fc:N,fl:R,pl:N,
28672	95927	115	fc:N,fl:Y,pl:N,
28673	95927	160	fc:N,fl:N,pl:M,
28674	95927	311	fc:G,fl:G,pl:K,
28675	95934	294	fc:R,fl:N,pl:A,
28676	95939	388	fc:N,fl:R,pl:N,
28677	95940	276	fc:M,fl:N,pl:C,
28678	95951	113	fc:K,fl:N,pl:T,
28679	95954	223	fc:K,fl:N,pl:G,
28680	95954	179	fc:R,fl:N,pl:N,
28681	95961	316	fc:R,fl:N,pl:A,
28682	95977	224	fc:T,fl:N,pl:W,
28683	95977	222	fc:T,fl:N,pl:W,
28684	95980	58	fc:A,fl:N,pl:M,
28685	95991	202	fc:W,fl:N,pl:A,
28686	95993	243	fc:T,fl:N,pl:W,
28687	95996	193	fc:R,fl:N,pl:A,
28688	95995	324	fc:R,fl:N,pl:N,
28689	95999	116	fc:K,fl:N,pl:G,
28690	96010	90	fc:C,fl:Y,pl:C,
28691	96010	122	fc:C,fl:Y,pl:C,
28692	96018	236	fc:W,fl:N,pl:T,
28693	96025	168	fc:G,fl:R,pl:G,
28694	96025	163	fc:A,fl:R,pl:A,
28695	96053	35	fc:K,fl:G,pl:G,
28696	96057	8	fc:M,fl:N,pl:M,
28697	96057	125	fc:Y,fl:N,pl:Y,
28698	96057	153	fc:N,fl:N,pl:S,
28699	96057	295	fc:Y,fl:N,pl:Y,
28700	96062	65	fc:N,fl:N,pl:Y,
28701	96077	74	fc:A,fl:N,pl:R,
28702	96088	103	fc:N,fl:N,pl:M,
28703	96088	166	fc:N,fl:N,pl:Y,
28704	96088	186	fc:N,fl:N,pl:Y,
28705	96088	187	fc:N,fl:N,pl:S,
28706	96088	199	fc:N,fl:N,pl:R,
28707	96093	127	fc:K,fl:N,pl:G,
28708	96101	236	fc:A,fl:W,pl:A,
28709	96101	231	fc:T,fl:Y,pl:T,
28710	96101	123	fc:W,fl:W,pl:W,
28711	96100	20	fc:K,fl:G,pl:G,
28712	96104	201	fc:M,fl:N,pl:N,
28713	96104	202	fc:K,fl:N,pl:N,
28714	96111	45	fc:K,fl:N,pl:G,
28715	96114	149	fc:R,fl:N,pl:G,
28716	96114	216	fc:R,fl:N,pl:A,
28717	96114	226	fc:R,fl:N,pl:A,
28718	96114	241	fc:R,fl:N,pl:N,
28719	96114	245	fc:S,fl:N,pl:N,
28720	96114	246	fc:K,fl:N,pl:N,
28721	96114	250	fc:Y,fl:N,pl:N,
28722	96119	125	fc:T,fl:T,pl:Y,
28723	96139	206	fc:T,fl:N,pl:W,
28724	96147	269	fc:M,fl:A,pl:A,
28725	96147	210	fc:M,fl:C,pl:C,
28726	96147	209	fc:W,fl:T,pl:T,
28727	96147	206	fc:W,fl:T,pl:T,
28728	96159	170	fc:W,fl:N,pl:A,
28729	96159	179	fc:R,fl:N,pl:A,
28730	96159	189	fc:C,fl:N,pl:Y,
28731	96159	194	fc:R,fl:N,pl:G,
28732	96159	212	fc:N,fl:N,pl:R,
28733	96159	227	fc:N,fl:N,pl:R,
28734	96166	159	fc:Y,fl:C,pl:C,
28735	96165	19	fc:A,fl:W,pl:A,
28736	96165	141	fc:T,fl:K,pl:T,
28737	96169	274	fc:W,fl:N,pl:N,
28738	96172	33	fc:W,fl:N,pl:T,
28739	96175	198	fc:R,fl:G,pl:G,
28740	96197	277	fc:R,fl:N,pl:A,
28741	96196	208	fc:N,fl:N,pl:Y,
28742	96201	364	fc:M,fl:N,pl:C,
28743	96201	334	fc:K,fl:N,pl:K,
28744	96201	284	fc:R,fl:N,pl:R,
28745	96201	249	fc:Y,fl:N,pl:Y,
28746	96201	204	fc:R,fl:N,pl:R,
28747	96204	162	fc:W,fl:N,pl:T,
28748	96204	160	fc:W,fl:N,pl:T,
28749	96204	23	fc:K,fl:N,pl:K,
28750	96204	22	fc:K,fl:N,pl:K,
28751	96204	17	fc:Y,fl:N,pl:Y,
28752	96204	15	fc:K,fl:N,pl:K,
28753	96206	315	fc:R,fl:N,pl:G,
28754	96213	278	fc:A,fl:N,pl:W,
28755	96213	272	fc:C,fl:N,pl:S,
28756	96213	223	fc:K,fl:N,pl:G,
28757	96213	121	fc:A,fl:N,pl:M,
28758	96212	73	fc:Y,fl:N,pl:T,
28759	96215	91	fc:K,fl:N,pl:T,
28760	96214	6	fc:S,fl:N,pl:N,
28761	96214	10	fc:Y,fl:N,pl:N,
28762	96214	20	fc:M,fl:N,pl:N,
28763	96214	24	fc:R,fl:N,pl:N,
28764	96214	35	fc:R,fl:N,pl:N,
28765	96214	37	fc:R,fl:N,pl:N,
28766	96214	70	fc:M,fl:N,pl:N,
28767	96214	79	fc:W,fl:N,pl:N,
28768	96214	84	fc:R,fl:N,pl:N,
28769	96214	91	fc:R,fl:N,pl:R,
28770	96214	110	fc:K,fl:N,pl:N,
28771	96226	164	fc:K,fl:N,pl:K,
28772	96225	299	fc:K,fl:N,pl:G,
28773	96225	307	fc:T,fl:N,pl:W,
28774	96225	310	fc:C,fl:N,pl:M,
28775	96231	205	fc:Y,fl:N,pl:C,
28776	96240	30	fc:K,fl:N,pl:G,
28777	96240	240	fc:N,fl:N,pl:K,
28778	96244	62	fc:R,fl:N,pl:G,
28779	96247	258	fc:N,fl:N,pl:R,
28780	96247	199	fc:K,fl:N,pl:G,
28781	96247	170	fc:R,fl:N,pl:G,
28782	96250	65	fc:K,fl:N,pl:T,
28783	96250	50	fc:S,fl:N,pl:G,
28784	96254	258	fc:Y,fl:N,pl:C,
28785	96272	223	fc:R,fl:G,pl:N,
28786	96277	45	fc:W,fl:N,pl:N,
28787	96277	28	fc:S,fl:N,pl:N,
28788	96277	26	fc:K,fl:N,pl:K,
28789	96291	227	fc:K,fl:N,pl:N,
28790	96294	131	fc:A,fl:W,pl:N,
28791	96294	79	fc:G,fl:S,pl:N,
28792	96294	16	fc:G,fl:S,pl:N,
28793	96293	6	fc:C,fl:Y,pl:N,
28794	96293	125	fc:C,fl:S,pl:N,
28795	96293	182	fc:T,fl:K,pl:N,
28796	96315	153	fc:K,fl:N,pl:N,
28797	96322	11	fc:R,fl:N,pl:G,
28798	96327	76	fc:Y,fl:N,pl:C,
28799	96327	219	fc:K,fl:N,pl:G,
28800	96327	223	fc:R,fl:N,pl:G,
28801	96327	263	fc:S,fl:N,pl:C,
28802	96330	133	fc:S,fl:N,pl:C,
28803	96330	175	fc:K,fl:N,pl:T,
28804	96330	192	fc:K,fl:N,pl:K,
28805	96330	256	fc:W,fl:N,pl:T,
28806	96339	225	fc:N,fl:N,pl:W,
28807	96339	221	fc:N,fl:N,pl:M,
28808	96339	148	fc:R,fl:N,pl:G,
28809	96339	11	fc:K,fl:N,pl:T,
28810	96338	118	fc:K,fl:T,pl:T,
28811	96338	161	fc:R,fl:N,pl:G,
28812	96338	232	fc:W,fl:N,pl:T,
28813	96350	75	fc:R,fl:G,pl:G,
28814	96353	94	fc:W,fl:N,pl:A,
28815	96366	268	fc:A,fl:N,pl:W,
28816	96366	261	fc:Y,fl:N,pl:C,
28817	96365	219	fc:R,fl:N,pl:A,
28818	96383	299	fc:R,fl:N,pl:N,
28819	96421	274	fc:N,fl:N,pl:W,
28820	96421	272	fc:N,fl:N,pl:M,
28821	96420	184	fc:N,fl:N,pl:R,
28822	96420	209	fc:M,fl:N,pl:M,
28823	96420	210	fc:K,fl:N,pl:N,
28824	96425	13	fc:C,fl:C,pl:M,
28825	96425	89	fc:R,fl:N,pl:R,
28826	96425	99	fc:W,fl:N,pl:W,
28827	96425	116	fc:W,fl:N,pl:W,
28828	96425	145	fc:K,fl:N,pl:K,
28829	96429	248	fc:G,fl:N,pl:R,
28830	96434	98	fc:K,fl:G,pl:G,
28831	96433	67	fc:C,fl:S,pl:C,
28832	96433	93	fc:G,fl:S,pl:G,
28833	96433	135	fc:T,fl:W,pl:T,
28834	96433	194	fc:A,fl:M,pl:A,
28835	96433	205	fc:T,fl:K,pl:T,
28836	96433	216	fc:G,fl:R,pl:G,
28837	96447	148	fc:R,fl:G,pl:R,
28838	96447	143	fc:M,fl:C,pl:C,
28839	96447	141	fc:M,fl:C,pl:C,
28840	96459	92	fc:K,fl:N,pl:G,
28841	96463	181	fc:C,fl:N,pl:T,
28842	96463	113	fc:A,fl:N,pl:W,
28843	96463	112	fc:A,fl:N,pl:M,
28844	96463	79	fc:Y,fl:N,pl:C,
28845	96478	217	fc:S,fl:N,pl:C,
28846	96478	176	fc:G,fl:N,pl:K,
28847	96483	106	fc:M,fl:N,pl:A,
28848	96483	43	fc:Y,fl:N,pl:C,
28849	96483	36	fc:W,fl:N,pl:A,
28850	96482	319	fc:K,fl:N,pl:G,
28851	96482	408	fc:W,fl:N,pl:T,
28852	96487	280	fc:G,fl:N,pl:S,
28853	96487	318	fc:T,fl:N,pl:K,
28854	96487	348	fc:C,fl:N,pl:Y,
28855	96494	12	fc:T,fl:Y,pl:T,
28856	96494	55	fc:K,fl:K,pl:G,
28857	96503	13	fc:Y,fl:N,pl:Y,
28858	96514	145	fc:Y,fl:N,pl:Y,
28859	96514	82	fc:N,fl:N,pl:Y,
28860	96513	212	fc:Y,fl:N,pl:N,
28861	96515	209	fc:K,fl:N,pl:N,
28862	96515	258	fc:R,fl:N,pl:G,
28863	96520	266	fc:S,fl:N,pl:S,
28864	96524	25	fc:Y,fl:N,pl:Y,
28865	96524	42	fc:S,fl:N,pl:S,
28866	96524	51	fc:Y,fl:N,pl:Y,
28867	96524	65	fc:Y,fl:N,pl:Y,
28868	96524	74	fc:Y,fl:N,pl:Y,
28869	96524	102	fc:S,fl:N,pl:S,
28870	96524	124	fc:W,fl:N,pl:W,
28871	96524	166	fc:R,fl:N,pl:R,
28872	96524	201	fc:R,fl:N,pl:R,
28873	96524	210	fc:W,fl:N,pl:W,
28874	96524	229	fc:R,fl:N,pl:R,
28875	96527	269	fc:W,fl:A,pl:A,
28876	96527	216	fc:A,fl:R,pl:A,
28877	96527	85	fc:R,fl:G,pl:G,
28878	96537	204	fc:N,fl:N,pl:Y,
28879	96537	115	fc:K,fl:G,pl:G,
28880	96537	114	fc:W,fl:T,pl:T,
28881	96536	47	fc:R,fl:N,pl:R,
28882	96546	218	fc:A,fl:W,pl:A,
28883	96546	129	fc:A,fl:R,pl:A,
28884	96546	103	fc:A,fl:R,pl:A,
28885	96546	77	fc:T,fl:Y,pl:T,
28886	96567	136	fc:Y,fl:N,pl:N,
28887	96567	138	fc:Y,fl:N,pl:N,
28888	96567	139	fc:M,fl:N,pl:N,
28889	96567	146	fc:S,fl:N,pl:N,
28890	96567	151	fc:M,fl:N,pl:M,
28891	96567	162	fc:K,fl:N,pl:K,
28892	96567	168	fc:K,fl:N,pl:K,
28893	96590	403	fc:R,fl:N,pl:G,
28894	96590	386	fc:Y,fl:N,pl:C,
28895	96592	112	fc:K,fl:G,pl:G,
28896	96606	142	fc:R,fl:N,pl:N,
28897	96607	260	fc:N,fl:N,pl:W,
28898	96613	295	fc:Y,fl:N,pl:N,
28899	96615	100	fc:C,fl:N,pl:Y,
28900	96620	307	fc:R,fl:N,pl:N,
28901	96620	299	fc:R,fl:N,pl:N,
28902	96620	292	fc:S,fl:N,pl:N,
28903	96620	290	fc:M,fl:N,pl:N,
28904	96620	283	fc:Y,fl:N,pl:N,
28905	96620	276	fc:W,fl:N,pl:N,
28906	96620	275	fc:K,fl:N,pl:N,
28907	96620	257	fc:R,fl:N,pl:N,
28908	96620	253	fc:R,fl:N,pl:N,
28909	96620	248	fc:R,fl:N,pl:N,
28910	96620	231	fc:Y,fl:N,pl:N,
28911	96620	53	fc:W,fl:N,pl:T,
28912	96620	48	fc:M,fl:N,pl:N,
28913	96620	29	fc:R,fl:N,pl:N,
28914	96620	16	fc:M,fl:N,pl:N,
28915	96630	337	fc:G,fl:N,pl:K,
28916	96642	175	fc:N,fl:N,pl:M,
28917	96642	10	fc:N,fl:N,pl:M,
28918	96641	67	fc:A,fl:N,pl:W,
28919	96641	75	fc:M,fl:N,pl:N,
28920	96641	83	fc:K,fl:N,pl:G,
28921	96641	267	fc:R,fl:N,pl:N,
28922	96647	333	fc:N,fl:N,pl:R,
28923	96647	316	fc:R,fl:N,pl:A,
28924	96646	81	fc:G,fl:N,pl:K,
28925	96650	111	fc:C,fl:S,pl:C,
28926	96650	81	fc:T,fl:Y,pl:T,
28927	96650	49	fc:G,fl:R,pl:G,
28928	96649	174	fc:A,fl:N,pl:W,
28929	96649	232	fc:C,fl:N,pl:M,
28930	96660	27	fc:A,fl:A,pl:W,
28931	96660	183	fc:C,fl:C,pl:Y,
28932	96670	13	fc:N,fl:N,pl:K,
28933	96670	105	fc:N,fl:N,pl:R,
28934	96670	107	fc:N,fl:N,pl:K,
